"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","36585","Prepare environment for ping tests","features","Tue May 13 18:09:26 UTC 2025","passed","Tue May 13 18:10:02 UTC 2025","","MindWM Ping-pong EDA test","",""
"","421","Cert manager","features","Tue May 13 17:59:11 UTC 2025","passed","Tue May 13 17:59:11 UTC 2025","","Mindwm event driven architecture","",""
"","80913","Send iodocument via nats host: <host>, user: <username> and check that second user received graph update","features","Tue May 13 18:36:59 UTC 2025","passed","Tue May 13 18:38:20 UTC 2025","","MindWM two users one context function test","",""
"","18221","Cleanup Contexts and Verify Resources Are Deleted","features","Tue May 13 18:43:12 UTC 2025","passed","Tue May 13 18:43:30 UTC 2025","","Context Resource Readiness and Cleanup Verification","",""
"","134","Cleanup ci@localhost in tratata","features","Tue May 13 18:47:07 UTC 2025","passed","Tue May 13 18:47:07 UTC 2025","","MindWM manager integration test","",""
"","1116","Create Context","features","Tue May 13 18:03:52 UTC 2025","passed","Tue May 13 18:03:54 UTC 2025","","MindWM Custom Resource Definition","",""
"","10137","Create tablet resource and connects it to tengu user","features","Tue May 13 18:35:25 UTC 2025","passed","Tue May 13 18:35:35 UTC 2025","","MindWM two users one context function test","",""
"","142967","Delete Resources and Verify Cleanup","features","Tue May 13 18:07:03 UTC 2025","passed","Tue May 13 18:09:26 UTC 2025","","MindWM Custom kubernetes resources","",""
"","10410","Create User","features","Tue May 13 18:03:54 UTC 2025","passed","Tue May 13 18:04:04 UTC 2025","","MindWM Custom Resource Definition","",""
"","111","Cleanup hosts workstation01 in user shesha","features","Tue May 13 18:33:21 UTC 2025","passed","Tue May 13 18:33:21 UTC 2025","","MindWM two hosts one user function test","",""
"","87010","Send ping directly to function broker-ingress.knative-eventing/context-philadelphia/context-broker","features","Tue May 13 18:22:56 UTC 2025","passed","Tue May 13 18:24:23 UTC 2025","","MindWM clipboard EDA test","",""
"","179","Cleanup kitty@tablet in red","features","Tue May 13 18:15:13 UTC 2025","passed","Tue May 13 18:15:14 UTC 2025","","MindWM io context function test","",""
"","520","Knative Eventing","features","Tue May 13 17:59:09 UTC 2025","passed","Tue May 13 17:59:10 UTC 2025","","Mindwm event driven architecture","",""
"","244","Send ping to knative ping service, context: green4, username: amanda4, host: pi6-host","features","Tue May 13 18:10:02 UTC 2025","passed","Tue May 13 18:10:03 UTC 2025","","MindWM Ping-pong EDA test","",""
"","146486","Prepare environment, context: cyan","features","Tue May 13 18:04:16 UTC 2025","passed","Tue May 13 18:06:42 UTC 2025","","MindWM Custom kubernetes resources","",""
"","718","MindWM CRD","features","Tue May 13 17:59:08 UTC 2025","passed","Tue May 13 17:59:08 UTC 2025","","Mindwm event driven architecture","",""
"","247","Nats","features","Tue May 13 17:59:11 UTC 2025","passed","Tue May 13 17:59:12 UTC 2025","","Mindwm event driven architecture","",""
"","445","Knative Serving","features","Tue May 13 17:59:09 UTC 2025","passed","Tue May 13 17:59:09 UTC 2025","","Mindwm event driven architecture","",""
"","346","Istio","features","Tue May 13 17:59:10 UTC 2025","passed","Tue May 13 17:59:10 UTC 2025","","Mindwm event driven architecture","",""
"","84536","Send iodocument via nats host: <host>, user: <username> and check that second user received graph update","features","Tue May 13 18:35:35 UTC 2025","passed","Tue May 13 18:36:59 UTC 2025","","MindWM two users one context function test","",""
"","18228","Cleanup Contexts and Verify Resources Are Deleted","features","Tue May 13 18:42:54 UTC 2025","passed","Tue May 13 18:43:12 UTC 2025","","Context Resource Readiness and Cleanup Verification","",""
"","111","Cleanup laptop host for godzilla username","features","Tue May 13 18:38:20 UTC 2025","passed","Tue May 13 18:38:20 UTC 2025","","MindWM two users one context function test","",""
"","10134","Create travellaptop for user shesha","features","Tue May 13 18:29:10 UTC 2025","passed","Tue May 13 18:29:20 UTC 2025","","MindWM two hosts one user function test","",""
"","10166","Create godzilla and connects it to tokyo","features","Tue May 13 18:34:54 UTC 2025","passed","Tue May 13 18:35:04 UTC 2025","","MindWM two users one context function test","",""
"","230","Cleanup hosts travellaptop in user shesha","features","Tue May 13 18:33:21 UTC 2025","passed","Tue May 13 18:33:21 UTC 2025","","MindWM two hosts one user function test","",""
"","21369","Send ping cloudevent to endpoint broker-ingress.knative-eventing/user-amanda4/user-broker, username: amanda4, host: pi6-host, traceparent: 00-6df93f3577b34da6a3ce929d0e0e4742-00f067aa0ba902b7-00","features","Tue May 13 18:10:24 UTC 2025","passed","Tue May 13 18:10:46 UTC 2025","","MindWM Ping-pong EDA test","",""
"","86895","Send ping directly to function broker-ingress.knative-eventing/user-flukeman/user-broker","features","Tue May 13 18:24:23 UTC 2025","passed","Tue May 13 18:25:50 UTC 2025","","MindWM clipboard EDA test","",""
"","70218","Send clipboard cloudevent to knative ping service","features","Tue May 13 18:21:45 UTC 2025","passed","Tue May 13 18:22:56 UTC 2025","","MindWM clipboard EDA test","",""
"","109969","Prepare environment, context: tratata, username: ci, host: localhost","features","Tue May 13 18:43:30 UTC 2025","passed","Tue May 13 18:45:20 UTC 2025","","MindWM manager integration test","",""
"","37826","Mindwm-manager integration test","features","Tue May 13 18:45:20 UTC 2025","passed","Tue May 13 18:45:58 UTC 2025","","MindWM manager integration test","",""
