"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","212","Cleanup tokyo context","features","Wed May 21 21:18:00 UTC 2025","passed","Wed May 21 21:18:00 UTC 2025","","MindWM two users one context function test","",""
"","107270","Prepare environment, context: tratata, username: ci, host: localhost","features","Wed May 21 21:23:15 UTC 2025","passed","Wed May 21 21:25:02 UTC 2025","","MindWM manager integration test","",""
"","70097","Send clipboard cloudevent to knative ping service","features","Wed May 21 21:01:41 UTC 2025","passed","Wed May 21 21:02:51 UTC 2025","","MindWM clipboard EDA test","",""
"","103","Check that Node-RED contains the expected tabs for context,user,host xrd resources","features","Wed May 21 20:47:26 UTC 2025","passed","Wed May 21 20:47:26 UTC 2025","","MindWM Custom kubernetes resources","",""
"","385","Redpanda","features","Wed May 21 20:38:01 UTC 2025","passed","Wed May 21 20:38:02 UTC 2025","","Mindwm event driven architecture","",""
"","36059","Mindwm-manager integration test","features","Wed May 21 21:25:02 UTC 2025","passed","Wed May 21 21:25:38 UTC 2025","","MindWM manager integration test","",""
"","156","Cleanup garmr@helheim in blue","features","Wed May 21 20:59:51 UTC 2025","passed","Wed May 21 20:59:51 UTC 2025","","MindWM kafka_cdc function test","",""
"","336","Cert manager","features","Wed May 21 20:38:02 UTC 2025","passed","Wed May 21 20:38:02 UTC 2025","","Mindwm event driven architecture","",""
"","635","Knative Eventing","features","Wed May 21 20:38:00 UTC 2025","passed","Wed May 21 20:38:01 UTC 2025","","Mindwm event driven architecture","",""
"","77","Check that Node-RED context-cyan-tab disposable requests in ready state","features","Wed May 21 20:47:25 UTC 2025","passed","Wed May 21 20:47:25 UTC 2025","","MindWM Custom kubernetes resources","",""
"","11410","Create Host","features","Wed May 21 20:44:03 UTC 2025","passed","Wed May 21 20:44:15 UTC 2025","","MindWM Custom Resource Definition","",""
"","83574","Send iodocument via nats host: <host>, user: <username> and check that second user received graph update","features","Wed May 21 21:15:16 UTC 2025","passed","Wed May 21 21:16:40 UTC 2025","","MindWM two users one context function test","",""
"","10162","Create User","features","Wed May 21 20:43:53 UTC 2025","passed","Wed May 21 20:44:03 UTC 2025","","MindWM Custom Resource Definition","",""
"","10271","Create User bob","features","Wed May 21 20:47:05 UTC 2025","passed","Wed May 21 20:47:15 UTC 2025","","MindWM Custom kubernetes resources","",""
"","10146","Create workstation01 for user shesha","features","Wed May 21 21:08:43 UTC 2025","passed","Wed May 21 21:08:53 UTC 2025","","MindWM two hosts one user function test","",""
