"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","708","MindWM CRD","features","Sun May 11 22:53:41 UTC 2025","passed","Sun May 11 22:53:42 UTC 2025","","Mindwm event driven architecture","",""
"","16551","Monitoring","features","Sun May 11 22:53:45 UTC 2025","passed","Sun May 11 22:54:02 UTC 2025","","Mindwm event driven architecture","",""
"","380","Cert manager","features","Sun May 11 22:53:45 UTC 2025","passed","Sun May 11 22:53:45 UTC 2025","","Mindwm event driven architecture","",""
"","572","Knative Serving","features","Sun May 11 22:53:43 UTC 2025","passed","Sun May 11 22:53:43 UTC 2025","","Mindwm event driven architecture","",""
"","228","Nats","features","Sun May 11 22:53:45 UTC 2025","passed","Sun May 11 22:53:45 UTC 2025","","Mindwm event driven architecture","",""
"","711","Knative operator","features","Sun May 11 22:53:42 UTC 2025","passed","Sun May 11 22:53:43 UTC 2025","","Mindwm event driven architecture","",""
"","595","Knative Eventing","features","Sun May 11 22:53:43 UTC 2025","passed","Sun May 11 22:53:44 UTC 2025","","Mindwm event driven architecture","",""
"","90941","Create configmap with knative function definition","features","Sun May 11 22:54:03 UTC 2025","broken","Sun May 11 22:55:34 UTC 2025","","Mindwm event driven architecture","",""
"","624765","Deploy Mindwm Cluster and Applications","features","Sun May 11 22:43:16 UTC 2025","passed","Sun May 11 22:53:41 UTC 2025","","Mindwm Lifecycle Management","",""
"","324","Tekton-pipelines","features","Sun May 11 22:54:02 UTC 2025","passed","Sun May 11 22:54:03 UTC 2025","","Mindwm event driven architecture","",""
"","425","Crossplane","features","Sun May 11 22:54:02 UTC 2025","passed","Sun May 11 22:54:02 UTC 2025","","Mindwm event driven architecture","",""
"","416","Redpanda","features","Sun May 11 22:53:44 UTC 2025","passed","Sun May 11 22:53:45 UTC 2025","","Mindwm event driven architecture","",""
"","161","ArgoCD","features","Sun May 11 22:53:44 UTC 2025","passed","Sun May 11 22:53:44 UTC 2025","","Mindwm event driven architecture","",""
"","191","zot registry","features","Sun May 11 22:54:03 UTC 2025","passed","Sun May 11 22:54:03 UTC 2025","","Mindwm event driven architecture","",""
"","310","Istio","features","Sun May 11 22:53:44 UTC 2025","passed","Sun May 11 22:53:44 UTC 2025","","Mindwm event driven architecture","",""
