"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 02 17:11:46 GMT 2024","Wed Oct 02 17:11:46 GMT 2024","166","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Cert manager]",""
"passed","Wed Oct 02 17:27:17 GMT 2024","Wed Oct 02 17:27:42 GMT 2024","24365","features","6_mindwm_two_hosts_one_user","","","","test_scenarios[file:features/6_mindwm_two_hosts_one_user.feature-MindWM two hosts one user function test-Send iodocument via nats host: workstation01, user: shesha and check that second host received graph the update[table_rows:[line: 88]]]",""
"passed","Wed Oct 02 17:19:06 GMT 2024","Wed Oct 02 17:19:07 GMT 2024","237","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Cleanup amanda4@pi6-host in green4[table_rows:[line: 123]]]",""
"passed","Wed Oct 02 17:18:11 GMT 2024","Wed Oct 02 17:18:12 GMT 2024","746","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Send pind to knative ping service[table_rows:[line: 50]]]",""
"passed","Wed Oct 02 17:27:06 GMT 2024","Wed Oct 02 17:27:17 GMT 2024","11168","features","6_mindwm_two_hosts_one_user","","","","test_scenarios[file:features/6_mindwm_two_hosts_one_user.feature-MindWM two hosts one user function test-Send ping via nats host: travellaptop, user: shesha[table_rows:[line: 62]]]",""
"passed","Wed Oct 02 17:24:34 GMT 2024","Wed Oct 02 17:26:29 GMT 2024","115148","features","6_mindwm_two_hosts_one_user","","","","test_scenarios[file:features/6_mindwm_two_hosts_one_user.feature-MindWM two hosts one user function test-Create context varanasi and user shesha[table_rows:[line: 24]]]",""
"passed","Wed Oct 02 17:29:47 GMT 2024","Wed Oct 02 17:29:58 GMT 2024","11186","features","7_mindwm_two_users_one_context","","","","test_scenarios[file:features/7_mindwm_two_users_one_context.feature-MindWM two users one context function test-Create godzilla and connects it to tokyo[table_rows:[line: 27]]]",""
"passed","Wed Oct 02 17:21:46 GMT 2024","Wed Oct 02 17:24:32 GMT 2024","166406","features","5_mindwm_kafka_cdc","","","","test_scenarios[file:features/5_mindwm_kafka_cdc.feature-MindWM kafka_cdc function test-io context blue[table_rows:[line: 69]]]",""
"passed","Wed Oct 02 17:11:46 GMT 2024","Wed Oct 02 17:11:46 GMT 2024","453","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Monitoring]",""
"passed","Wed Oct 02 17:27:42 GMT 2024","Wed Oct 02 17:27:42 GMT 2024","130","features","6_mindwm_two_hosts_one_user","","","","test_scenarios[file:features/6_mindwm_two_hosts_one_user.feature-MindWM two hosts one user function test-Cleanup hosts workstation01 in user shesha[table_rows:[line: 98]]]",""
