"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","218","Istio","features","Thu May 15 18:53:18 UTC 2025","passed","Thu May 15 18:53:18 UTC 2025","","Mindwm event driven architecture","",""
"","420","Redpanda","features","Thu May 15 18:53:18 UTC 2025","passed","Thu May 15 18:53:18 UTC 2025","","Mindwm event driven architecture","",""
"","237","Nats","features","Thu May 15 18:53:19 UTC 2025","passed","Thu May 15 18:53:19 UTC 2025","","Mindwm event driven architecture","",""
"","10380","Create User","features","Thu May 15 18:57:59 UTC 2025","passed","Thu May 15 18:58:09 UTC 2025","","MindWM Custom Resource Definition","",""
"","623638","Deploy Mindwm Cluster and Applications","features","Thu May 15 18:42:51 UTC 2025","passed","Thu May 15 18:53:15 UTC 2025","","Mindwm Lifecycle Management","",""
"","887","MindWM CRD","features","Thu May 15 18:53:15 UTC 2025","passed","Thu May 15 18:53:16 UTC 2025","","Mindwm event driven architecture","",""
"","70","Create Context","features","Thu May 15 18:57:59 UTC 2025","passed","Thu May 15 18:57:59 UTC 2025","","MindWM Custom Resource Definition","",""
"","317","Cert manager","features","Thu May 15 18:53:19 UTC 2025","passed","Thu May 15 18:53:19 UTC 2025","","Mindwm event driven architecture","",""
"","211","zot registry","features","Thu May 15 18:53:21 UTC 2025","passed","Thu May 15 18:53:21 UTC 2025","","Mindwm event driven architecture","",""
"","80915","Create configmap with knative function definition","features","Thu May 15 18:53:21 UTC 2025","passed","Thu May 15 18:54:42 UTC 2025","","Mindwm event driven architecture","",""
"","523","Tekton-pipelines","features","Thu May 15 18:53:20 UTC 2025","passed","Thu May 15 18:53:21 UTC 2025","","Mindwm event driven architecture","",""
"","909","Knative operator","features","Thu May 15 18:53:16 UTC 2025","passed","Thu May 15 18:53:17 UTC 2025","","Mindwm event driven architecture","",""
"","170","ArgoCD","features","Thu May 15 18:53:18 UTC 2025","passed","Thu May 15 18:53:18 UTC 2025","","Mindwm event driven architecture","",""
"","33925","Send ping message to the service","features","Thu May 15 18:54:42 UTC 2025","passed","Thu May 15 18:55:16 UTC 2025","","Mindwm event driven architecture","",""
"","162912","cleanup","features","Thu May 15 18:55:16 UTC 2025","passed","Thu May 15 18:57:59 UTC 2025","","Mindwm event driven architecture","",""
"","308781","Prepare environment, context: cyan","features","Thu May 15 18:58:22 UTC 2025","broken","Thu May 15 19:03:31 UTC 2025","","MindWM Custom kubernetes resources","",""
"","471","Knative Serving","features","Thu May 15 18:53:17 UTC 2025","passed","Thu May 15 18:53:17 UTC 2025","","Mindwm event driven architecture","",""
"","369","Crossplane","features","Thu May 15 18:53:20 UTC 2025","passed","Thu May 15 18:53:20 UTC 2025","","Mindwm event driven architecture","",""
"","1223","Delete Resources and Verify Cleanup","features","Thu May 15 18:58:21 UTC 2025","passed","Thu May 15 18:58:22 UTC 2025","","MindWM Custom Resource Definition","",""
"","865","Monitoring","features","Thu May 15 18:53:19 UTC 2025","passed","Thu May 15 18:53:20 UTC 2025","","Mindwm event driven architecture","",""
"","11809","Create Host","features","Thu May 15 18:58:09 UTC 2025","passed","Thu May 15 18:58:21 UTC 2025","","MindWM Custom Resource Definition","",""
"","496","Knative Eventing","features","Thu May 15 18:53:17 UTC 2025","passed","Thu May 15 18:53:18 UTC 2025","","Mindwm event driven architecture","",""
