"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","579722","Deploy Mindwm Cluster and Applications","features","Thu May 15 17:47:04 UTC 2025","passed","Thu May 15 17:56:43 UTC 2025","","Mindwm Lifecycle Management","",""
"","373","Istio","features","Thu May 15 17:56:46 UTC 2025","passed","Thu May 15 17:56:46 UTC 2025","","Mindwm event driven architecture","",""
"","375","Knative Serving","features","Thu May 15 17:56:45 UTC 2025","passed","Thu May 15 17:56:45 UTC 2025","","Mindwm event driven architecture","",""
"","196","zot registry","features","Thu May 15 17:56:49 UTC 2025","passed","Thu May 15 17:56:49 UTC 2025","","Mindwm event driven architecture","",""
"","10275","Create User","features","Thu May 15 18:01:32 UTC 2025","passed","Thu May 15 18:01:42 UTC 2025","","MindWM Custom Resource Definition","",""
"","167861","cleanup","features","Thu May 15 17:58:44 UTC 2025","passed","Thu May 15 18:01:31 UTC 2025","","Mindwm event driven architecture","",""
"","549","Knative Eventing","features","Thu May 15 17:56:45 UTC 2025","passed","Thu May 15 17:56:46 UTC 2025","","Mindwm event driven architecture","",""
"","789","Monitoring","features","Thu May 15 17:56:47 UTC 2025","passed","Thu May 15 17:56:48 UTC 2025","","Mindwm event driven architecture","",""
"","178","ArgoCD","features","Thu May 15 17:56:46 UTC 2025","passed","Thu May 15 17:56:46 UTC 2025","","Mindwm event driven architecture","",""
"","11458","Create Host","features","Thu May 15 18:01:42 UTC 2025","passed","Thu May 15 18:01:53 UTC 2025","","MindWM Custom Resource Definition","",""
"","326","Tekton-pipelines","features","Thu May 15 17:56:48 UTC 2025","passed","Thu May 15 17:56:49 UTC 2025","","Mindwm event driven architecture","",""
"","33762","Send ping message to the service","features","Thu May 15 17:58:10 UTC 2025","passed","Thu May 15 17:58:44 UTC 2025","","Mindwm event driven architecture","",""
"","244","Nats","features","Thu May 15 17:56:47 UTC 2025","passed","Thu May 15 17:56:47 UTC 2025","","Mindwm event driven architecture","",""
"","308800","Prepare environment, context: cyan","features","Thu May 15 18:01:55 UTC 2025","broken","Thu May 15 18:07:03 UTC 2025","","MindWM Custom kubernetes resources","",""
"","800","Knative operator","features","Thu May 15 17:56:44 UTC 2025","passed","Thu May 15 17:56:45 UTC 2025","","Mindwm event driven architecture","",""
"","478","Redpanda","features","Thu May 15 17:56:46 UTC 2025","passed","Thu May 15 17:56:47 UTC 2025","","Mindwm event driven architecture","",""
"","80838","Create configmap with knative function definition","features","Thu May 15 17:56:49 UTC 2025","passed","Thu May 15 17:58:10 UTC 2025","","Mindwm event driven architecture","",""
"","56","Create Context","features","Thu May 15 18:01:32 UTC 2025","passed","Thu May 15 18:01:32 UTC 2025","","MindWM Custom Resource Definition","",""
"","230","Cert manager","features","Thu May 15 17:56:47 UTC 2025","passed","Thu May 15 17:56:47 UTC 2025","","Mindwm event driven architecture","",""
"","1202","Delete Resources and Verify Cleanup","features","Thu May 15 18:01:53 UTC 2025","passed","Thu May 15 18:01:55 UTC 2025","","MindWM Custom Resource Definition","",""
"","530","MindWM CRD","features","Thu May 15 17:56:43 UTC 2025","passed","Thu May 15 17:56:44 UTC 2025","","Mindwm event driven architecture","",""
"","416","Crossplane","features","Thu May 15 17:56:48 UTC 2025","passed","Thu May 15 17:56:48 UTC 2025","","Mindwm event driven architecture","",""
