"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21490","Send ping cloudevent to endpoint broker-ingress.knative-eventing/context-green4/context-broker, username: amanda4, host: pi6-host, traceparent: 00-5df92f3577b34da6a3ce929d0e0e4734-00f067aa0ba902b7-00","features","Tue May 27 05:08:05 UTC 2025","passed","Tue May 27 05:08:26 UTC 2025","","MindWM Ping-pong EDA test","",""
"","35737","Prepare environment for ping tests","features","Tue May 27 05:07:29 UTC 2025","passed","Tue May 27 05:08:04 UTC 2025","","MindWM Ping-pong EDA test","",""
"","81","Check that Node-RED contains the expected tabs for context,user,host xrd resources","features","Tue May 27 05:05:21 UTC 2025","passed","Tue May 27 05:05:21 UTC 2025","","MindWM Custom kubernetes resources","",""
"","527","Tekton-pipelines","features","Tue May 27 04:56:21 UTC 2025","passed","Tue May 27 04:56:21 UTC 2025","","Mindwm event driven architecture","",""
"","572458","Deploy Mindwm Cluster and Applications","features","Tue May 27 04:46:43 UTC 2025","passed","Tue May 27 04:56:15 UTC 2025","","Mindwm Lifecycle Management","",""
"","217","Cleanup tablet host for tengu username","features","Tue May 27 05:35:50 UTC 2025","passed","Tue May 27 05:35:50 UTC 2025","","MindWM two users one context function test","",""
"","80811","Create configmap with knative function definition","features","Tue May 27 04:56:21 UTC 2025","passed","Tue May 27 04:57:42 UTC 2025","","Mindwm event driven architecture","",""
"","93","Cleanup hosts workstation01 in user shesha","features","Tue May 27 05:30:48 UTC 2025","passed","Tue May 27 05:30:48 UTC 2025","","MindWM two hosts one user function test","",""
"","97190","Prepare environment, context: tokyo","features","Tue May 27 05:30:48 UTC 2025","passed","Tue May 27 05:32:26 UTC 2025","","MindWM two users one context function test","",""
"","83504","Send iodocument via nats host: <host>, user: <username> and check that second user received graph update","features","Tue May 27 05:33:06 UTC 2025","passed","Tue May 27 05:34:30 UTC 2025","","MindWM two users one context function test","",""
"","79611","Send iodocument via nats host: <host>, user: <username> and check that second user received graph update","features","Tue May 27 05:34:30 UTC 2025","passed","Tue May 27 05:35:49 UTC 2025","","MindWM two users one context function test","",""
"","10097","Create User","features","Tue May 27 05:01:04 UTC 2025","passed","Tue May 27 05:01:14 UTC 2025","","MindWM Custom Resource Definition","",""
"","518","Knative Serving","features","Tue May 27 04:56:17 UTC 2025","passed","Tue May 27 04:56:17 UTC 2025","","Mindwm event driven architecture","",""
"","11230","Create Host workstation","features","Tue May 27 05:03:59 UTC 2025","passed","Tue May 27 05:04:10 UTC 2025","","MindWM Custom kubernetes resources","",""
"","416","Knative Eventing","features","Tue May 27 04:56:17 UTC 2025","passed","Tue May 27 04:56:18 UTC 2025","","Mindwm event driven architecture","",""
"","42075","""Update"" data capture event","features","Tue May 27 05:15:49 UTC 2025","passed","Tue May 27 05:16:31 UTC 2025","","MindWM kafka_cdc function test","",""
"","131492","Prepare environment, context: cyan","features","Tue May 27 05:01:37 UTC 2025","passed","Tue May 27 05:03:48 UTC 2025","","MindWM Custom kubernetes resources","",""
"","83","Check that Node-RED contains the expected tabs for context,user,host xrd resources","features","Tue May 27 05:05:21 UTC 2025","passed","Tue May 27 05:05:21 UTC 2025","","MindWM Custom kubernetes resources","",""
"","10167","Create godzilla and connects it to tokyo","features","Tue May 27 05:32:26 UTC 2025","passed","Tue May 27 05:32:36 UTC 2025","","MindWM two users one context function test","",""
"","239","Cleanup godzilla username","features","Tue May 27 05:35:50 UTC 2025","passed","Tue May 27 05:35:50 UTC 2025","","MindWM two users one context function test","",""
"","21381","Send ping cloudevent to endpoint broker-ingress.knative-eventing/user-amanda4/user-broker, username: amanda4, host: pi6-host, traceparent: 00-6df93f3577b34da6a3ce929d0e0e4742-00f067aa0ba902b7-00","features","Tue May 27 05:08:26 UTC 2025","passed","Tue May 27 05:08:47 UTC 2025","","MindWM Ping-pong EDA test","",""
"","70046","Send clipboard cloudevent to knative ping service","features","Tue May 27 05:19:30 UTC 2025","passed","Tue May 27 05:20:40 UTC 2025","","MindWM clipboard EDA test","",""
"","168","Cleanup garmr@helheim in blue","features","Tue May 27 05:17:44 UTC 2025","passed","Tue May 27 05:17:44 UTC 2025","","MindWM kafka_cdc function test","",""
"","1309","Delete Resources and Verify Cleanup","features","Tue May 27 05:01:36 UTC 2025","passed","Tue May 27 05:01:37 UTC 2025","","MindWM Custom Resource Definition","",""
"","320","Crossplane","features","Tue May 27 04:56:20 UTC 2025","passed","Tue May 27 04:56:21 UTC 2025","","Mindwm event driven architecture","",""
"","72324","""Delete"" data capture event","features","Tue May 27 05:16:31 UTC 2025","passed","Tue May 27 05:17:44 UTC 2025","","MindWM kafka_cdc function test","",""
"","101205","Prepare environment, context: varanasi, username: shesha","features","Tue May 27 05:24:51 UTC 2025","passed","Tue May 27 05:26:33 UTC 2025","","MindWM two hosts one user function test","",""
"","83353","Send cloudevent to ""broker-ingress.knative-eventing/context-red/context-broker""","features","Tue May 27 05:11:46 UTC 2025","passed","Tue May 27 05:13:10 UTC 2025","","MindWM io context function test","",""
"","189","Cleanup flukeman@the-host in philadelphia","features","Tue May 27 05:24:51 UTC 2025","passed","Tue May 27 05:24:51 UTC 2025","","MindWM clipboard EDA test","",""
"","94","Check that Node-RED contains the expected tabs for context,user,host xrd resources","features","Tue May 27 05:05:21 UTC 2025","passed","Tue May 27 05:05:21 UTC 2025","","MindWM Custom kubernetes resources","",""
"","98","Cleanup laptop host for godzilla username","features","Tue May 27 05:35:50 UTC 2025","passed","Tue May 27 05:35:50 UTC 2025","","MindWM two users one context function test","",""
"","10273","Create User bob","features","Tue May 27 05:03:49 UTC 2025","passed","Tue May 27 05:03:59 UTC 2025","","MindWM Custom kubernetes resources","",""
"","76162","Send ping via nats host: travellaptop, user: shesha","features","Tue May 27 05:28:09 UTC 2025","passed","Tue May 27 05:29:25 UTC 2025","","MindWM two hosts one user function test","",""
"","226","Cleanup tengu username","features","Tue May 27 05:35:50 UTC 2025","passed","Tue May 27 05:35:50 UTC 2025","","MindWM two users one context function test","",""
"","247","Send ping to knative ping service, context: green4, username: amanda4, host: pi6-host","features","Tue May 27 05:08:04 UTC 2025","passed","Tue May 27 05:08:05 UTC 2025","","MindWM Ping-pong EDA test","",""
"","287","zot registry","features","Tue May 27 04:56:21 UTC 2025","passed","Tue May 27 04:56:21 UTC 2025","","Mindwm event driven architecture","",""
"","34575","Verification that the io-document has been delivered and processed","features","Tue May 27 05:43:31 UTC 2025","broken","Tue May 27 05:44:05 UTC 2025","","MindWM manager integration test","",""
"","1060","Knative operator","features","Tue May 27 04:56:16 UTC 2025","passed","Tue May 27 04:56:17 UTC 2025","","Mindwm event driven architecture","",""
"","106505","Create context red, user kitty, host: tablet","features","Tue May 27 05:10:00 UTC 2025","passed","Tue May 27 05:11:46 UTC 2025","","MindWM io context function test","",""
"","47853","""Create"" data capture event","features","Tue May 27 05:15:01 UTC 2025","passed","Tue May 27 05:15:49 UTC 2025","","MindWM kafka_cdc function test","",""
"","307","Cleanup user shesha and context varanasi","features","Tue May 27 05:30:48 UTC 2025","passed","Tue May 27 05:30:48 UTC 2025","","MindWM two hosts one user function test","",""
"","72282","Send ping via nats topic ""org.mindwm.amanda4.pi6-host.L3RtcC90bXV4LTEwMDAvZGVmYXVsdA==.09fb195c-c419-6d62-15e0-51b6ee990922.3623.iodocument""","features","Tue May 27 05:08:47 UTC 2025","passed","Tue May 27 05:10:00 UTC 2025","","MindWM Ping-pong EDA test","",""
"","76189","Send ping via nats host: workstation01, user: shesha","features","Tue May 27 05:26:53 UTC 2025","passed","Tue May 27 05:28:09 UTC 2025","","MindWM two hosts one user function test","",""
"","76433","Send ping via nats topic ""org.mindwm.flukeman.the-host.clipboard""","features","Tue May 27 05:23:35 UTC 2025","passed","Tue May 27 05:24:51 UTC 2025","","MindWM clipboard EDA test","",""
"","10128","Create travellaptop for user shesha","features","Tue May 27 05:26:43 UTC 2025","passed","Tue May 27 05:26:53 UTC 2025","","MindWM two hosts one user function test","",""
"","11593","Create Host","features","Tue May 27 05:01:14 UTC 2025","passed","Tue May 27 05:01:26 UTC 2025","","MindWM Custom Resource Definition","",""
"","33713","Send ping message to the service","features","Tue May 27 04:57:42 UTC 2025","passed","Tue May 27 04:58:16 UTC 2025","","Mindwm event driven architecture","",""
"","232","Cert manager","features","Tue May 27 04:56:19 UTC 2025","passed","Tue May 27 04:56:19 UTC 2025","","Mindwm event driven architecture","",""
"","10087","Create mindwm-function","features","Tue May 27 05:01:26 UTC 2025","passed","Tue May 27 05:01:36 UTC 2025","","MindWM Custom Resource Definition","",""
"","249","Nats","features","Tue May 27 04:56:19 UTC 2025","passed","Tue May 27 04:56:19 UTC 2025","","Mindwm event driven architecture","",""
"","184479","Create Contexts and Verify All Related Resources Are in Ready State","features","Tue May 27 05:37:29 UTC 2025","passed","Tue May 27 05:40:34 UTC 2025","","Context Resource Readiness and Cleanup Verification","",""
"","18230","Cleanup Contexts and Verify Resources Are Deleted","features","Tue May 27 05:40:34 UTC 2025","passed","Tue May 27 05:40:52 UTC 2025","","Context Resource Readiness and Cleanup Verification","",""
"","222","ArgoCD","features","Tue May 27 04:56:18 UTC 2025","passed","Tue May 27 04:56:18 UTC 2025","","Mindwm event driven architecture","",""
"","111387","Create environment","features","Tue May 27 05:13:10 UTC 2025","passed","Tue May 27 05:15:01 UTC 2025","","MindWM kafka_cdc function test","",""
"","20215","Cleanup Contexts and Verify Resources Are Deleted","features","Tue May 27 05:40:52 UTC 2025","passed","Tue May 27 05:41:12 UTC 2025","","Context Resource Readiness and Cleanup Verification","",""
"","190","Cleanup hosts travellaptop in user shesha","features","Tue May 27 05:30:48 UTC 2025","passed","Tue May 27 05:30:48 UTC 2025","","MindWM two hosts one user function test","",""
"","88810","Send ping directly to function broker-ingress.knative-eventing/context-philadelphia/context-broker","features","Tue May 27 05:20:40 UTC 2025","passed","Tue May 27 05:22:09 UTC 2025","","MindWM clipboard EDA test","",""
"","126968","Delete Resources and Verify Cleanup","features","Tue May 27 05:05:21 UTC 2025","passed","Tue May 27 05:07:28 UTC 2025","","MindWM Custom kubernetes resources","",""
"","98945","Create Contexts and Verify All Related Resources Are in Ready State","features","Tue May 27 05:35:51 UTC 2025","passed","Tue May 27 05:37:29 UTC 2025","","Context Resource Readiness and Cleanup Verification","",""
"","10174","Create tablet resource and connects it to tengu user","features","Tue May 27 05:32:56 UTC 2025","passed","Tue May 27 05:33:06 UTC 2025","","MindWM two users one context function test","",""
"","601","MindWM CRD","features","Tue May 27 04:56:15 UTC 2025","passed","Tue May 27 04:56:16 UTC 2025","","Mindwm event driven architecture","",""
"","103378","Prepare environment, context: tratata, username: ci, host: localhost","features","Tue May 27 05:41:12 UTC 2025","passed","Tue May 27 05:42:56 UTC 2025","","MindWM manager integration test","",""
"","70962","Create mindwm python function magika","features","Tue May 27 05:04:10 UTC 2025","passed","Tue May 27 05:05:21 UTC 2025","","MindWM Custom kubernetes resources","",""
"","61","Create Context","features","Tue May 27 05:01:04 UTC 2025","passed","Tue May 27 05:01:04 UTC 2025","","MindWM Custom Resource Definition","",""
"","10133","Create workstation01 for user shesha","features","Tue May 27 05:26:33 UTC 2025","passed","Tue May 27 05:26:43 UTC 2025","","MindWM two hosts one user function test","",""
"","167880","cleanup","features","Tue May 27 04:58:16 UTC 2025","passed","Tue May 27 05:01:04 UTC 2025","","Mindwm event driven architecture","",""
"","84","Check that Node-RED contains the expected tabs for context,user,host xrd resources","features","Tue May 27 05:05:21 UTC 2025","passed","Tue May 27 05:05:21 UTC 2025","","MindWM Custom kubernetes resources","",""
"","10141","Create tengu and connects it to tokyo","features","Tue May 27 05:32:36 UTC 2025","passed","Tue May 27 05:32:46 UTC 2025","","MindWM two users one context function test","",""
"","82388","Send iodocument via nats host: workstation01, user: shesha and check that second host received graph the update","features","Tue May 27 05:29:25 UTC 2025","passed","Tue May 27 05:30:48 UTC 2025","","MindWM two hosts one user function test","",""
"","168","Cleanup kitty@tablet in red","features","Tue May 27 05:13:10 UTC 2025","passed","Tue May 27 05:13:10 UTC 2025","","MindWM io context function test","",""
"","85557","Send ping directly to function broker-ingress.knative-eventing/user-flukeman/user-broker","features","Tue May 27 05:22:09 UTC 2025","passed","Tue May 27 05:23:35 UTC 2025","","MindWM clipboard EDA test","",""
"","154","Cleanup amanda4@pi6-host in green4","features","Tue May 27 05:10:00 UTC 2025","passed","Tue May 27 05:10:00 UTC 2025","","MindWM Ping-pong EDA test","",""
"","939","Monitoring","features","Tue May 27 04:56:19 UTC 2025","passed","Tue May 27 04:56:20 UTC 2025","","Mindwm event driven architecture","",""
"","34762","Mindwm-manager integration test","features","Tue May 27 05:42:56 UTC 2025","passed","Tue May 27 05:43:31 UTC 2025","","MindWM manager integration test","",""
"","161","Cleanup tokyo context","features","Tue May 27 05:35:50 UTC 2025","passed","Tue May 27 05:35:51 UTC 2025","","MindWM two users one context function test","",""
"","285","Istio","features","Tue May 27 04:56:18 UTC 2025","passed","Tue May 27 04:56:18 UTC 2025","","Mindwm event driven architecture","",""
"","106472","Prepare environment, context: philadelphia, username: flukeman, host: the-host","features","Tue May 27 05:17:44 UTC 2025","passed","Tue May 27 05:19:30 UTC 2025","","MindWM clipboard EDA test","",""
"","10241","Create laptop resource and connects it to godzilla user","features","Tue May 27 05:32:46 UTC 2025","passed","Tue May 27 05:32:56 UTC 2025","","MindWM two users one context function test","",""
"","340","Redpanda","features","Tue May 27 04:56:18 UTC 2025","passed","Tue May 27 04:56:19 UTC 2025","","Mindwm event driven architecture","",""
"","166","Check net-istio pods","features","Tue May 27 05:07:28 UTC 2025","passed","Tue May 27 05:07:29 UTC 2025","","Knative-Serving net-istio","",""
