"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","406","Knative Eventing","features","Mon May 19 12:16:33 UTC 2025","passed","Mon May 19 12:16:33 UTC 2025","","Mindwm event driven architecture","",""
"","310720","Prepare environment, context: cyan","features","Mon May 19 12:27:11 UTC 2025","broken","Mon May 19 12:32:22 UTC 2025","","Support idempotent installation of MindWM resources","",""
"","59","Create Context","features","Mon May 19 12:21:14 UTC 2025","passed","Mon May 19 12:21:14 UTC 2025","","MindWM Custom Resource Definition","",""
"","10307","Create User bob","features","Mon May 19 12:24:04 UTC 2025","passed","Mon May 19 12:24:15 UTC 2025","","MindWM Custom kubernetes resources","",""
"","235","Nats","features","Mon May 19 12:16:34 UTC 2025","passed","Mon May 19 12:16:35 UTC 2025","","Mindwm event driven architecture","",""
"","33760","Send ping message to the service","features","Mon May 19 12:17:57 UTC 2025","passed","Mon May 19 12:18:31 UTC 2025","","Mindwm event driven architecture","",""
"","149657","Prepare environment, context: cyan","features","Mon May 19 12:21:35 UTC 2025","passed","Mon May 19 12:24:04 UTC 2025","","MindWM Custom kubernetes resources","",""
"","341","Crossplane","features","Mon May 19 12:16:35 UTC 2025","passed","Mon May 19 12:16:36 UTC 2025","","Mindwm event driven architecture","",""
"","10102","Create User","features","Mon May 19 12:21:14 UTC 2025","passed","Mon May 19 12:21:24 UTC 2025","","MindWM Custom Resource Definition","",""
"","80","Check that Node-RED contains the expected tabs for context,user,host xrd resources","features","Mon May 19 12:24:25 UTC 2025","passed","Mon May 19 12:24:25 UTC 2025","","MindWM Custom kubernetes resources","",""
"","76","Check that Node-RED contains the expected tabs for context,user,host xrd resources","features","Mon May 19 12:24:25 UTC 2025","passed","Mon May 19 12:24:25 UTC 2025","","MindWM Custom kubernetes resources","",""
"","216","Delete Resources and Verify Cleanup","features","Mon May 19 12:21:34 UTC 2025","passed","Mon May 19 12:21:35 UTC 2025","","MindWM Custom Resource Definition","",""
"","184","Check that Node-RED contains the expected tabs for context,user,host xrd resources","features","Mon May 19 12:24:25 UTC 2025","passed","Mon May 19 12:24:25 UTC 2025","","MindWM Custom kubernetes resources","",""
"","518","MindWM CRD","features","Mon May 19 12:16:31 UTC 2025","passed","Mon May 19 12:16:32 UTC 2025","","Mindwm event driven architecture","",""
"","366","Knative Serving","features","Mon May 19 12:16:32 UTC 2025","passed","Mon May 19 12:16:33 UTC 2025","","Mindwm event driven architecture","",""
"","336","Redpanda","features","Mon May 19 12:16:34 UTC 2025","passed","Mon May 19 12:16:34 UTC 2025","","Mindwm event driven architecture","",""
"","10251","Create Host workstation","features","Mon May 19 12:24:15 UTC 2025","passed","Mon May 19 12:24:25 UTC 2025","","MindWM Custom kubernetes resources","",""
"","166039","Delete Resources and Verify Cleanup","features","Mon May 19 12:24:25 UTC 2025","passed","Mon May 19 12:27:11 UTC 2025","","MindWM Custom kubernetes resources","",""
"","97","Check that Node-RED contains the expected tabs for context,user,host xrd resources","features","Mon May 19 12:24:25 UTC 2025","passed","Mon May 19 12:24:25 UTC 2025","","MindWM Custom kubernetes resources","",""
"","10503","Create Host","features","Mon May 19 12:21:24 UTC 2025","passed","Mon May 19 12:21:34 UTC 2025","","MindWM Custom Resource Definition","",""
"","80824","Create configmap with knative function definition","features","Mon May 19 12:16:36 UTC 2025","passed","Mon May 19 12:17:57 UTC 2025","","Mindwm event driven architecture","",""
"","162890","cleanup","features","Mon May 19 12:18:31 UTC 2025","passed","Mon May 19 12:21:14 UTC 2025","","Mindwm event driven architecture","",""
"","522","Knative operator","features","Mon May 19 12:16:32 UTC 2025","passed","Mon May 19 12:16:32 UTC 2025","","Mindwm event driven architecture","",""
"","232","Istio","features","Mon May 19 12:16:33 UTC 2025","passed","Mon May 19 12:16:33 UTC 2025","","Mindwm event driven architecture","",""
"","314","Cert manager","features","Mon May 19 12:16:34 UTC 2025","passed","Mon May 19 12:16:34 UTC 2025","","Mindwm event driven architecture","",""
"","615","Monitoring","features","Mon May 19 12:16:35 UTC 2025","passed","Mon May 19 12:16:35 UTC 2025","","Mindwm event driven architecture","",""
"","211","zot registry","features","Mon May 19 12:16:36 UTC 2025","passed","Mon May 19 12:16:36 UTC 2025","","Mindwm event driven architecture","",""
"","343","Tekton-pipelines","features","Mon May 19 12:16:36 UTC 2025","passed","Mon May 19 12:16:36 UTC 2025","","Mindwm event driven architecture","",""
"","178","ArgoCD","features","Mon May 19 12:16:33 UTC 2025","passed","Mon May 19 12:16:34 UTC 2025","","Mindwm event driven architecture","",""
"","616047","Deploy Mindwm Cluster and Applications","features","Mon May 19 12:06:15 UTC 2025","passed","Mon May 19 12:16:31 UTC 2025","","Mindwm Lifecycle Management","",""
