"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 02 13:38:11 GMT 2024","Wed Oct 02 13:40:41 GMT 2024","149720","features","5_mindwm_kafka_cdc","","","","test_scenarios[file:features/5_mindwm_kafka_cdc.feature-MindWM kafka_cdc function test-io context blue[table_rows:[line: 69]]]",""
"passed","Wed Oct 02 13:29:08 GMT 2024","Wed Oct 02 13:29:08 GMT 2024","265","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Redpanda]",""
"passed","Wed Oct 02 13:29:09 GMT 2024","Wed Oct 02 13:29:09 GMT 2024","288","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Monitoring]",""
"passed","Wed Oct 02 13:35:54 GMT 2024","Wed Oct 02 13:38:11 GMT 2024","136915","features","4_mindwm_io_context","","","","test_scenarios[file:features/4_mindwm_io_context.feature-MindWM io context function test-io context red[table_rows:[line: 57]]]",""
"passed","Wed Oct 02 13:43:03 GMT 2024","Wed Oct 02 13:43:14 GMT 2024","11217","features","6_mindwm_two_hosts_one_user","","","","test_scenarios[file:features/6_mindwm_two_hosts_one_user.feature-MindWM kafka_cdc function test-Send ping via nats host: travellaptop, user: shesha[table_rows:[line: 62]]]",""
"passed","Wed Oct 02 13:38:11 GMT 2024","Wed Oct 02 13:38:11 GMT 2024","150","features","4_mindwm_io_context","","","","test_scenarios[file:features/4_mindwm_io_context.feature-MindWM io context function test-Cleanup kitty@tablet in red[table_rows:[line: 70]]]",""
"passed","Wed Oct 02 13:29:09 GMT 2024","Wed Oct 02 13:29:10 GMT 2024","1078","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Create Context]",""
"passed","Wed Oct 02 13:43:50 GMT 2024","Wed Oct 02 13:43:51 GMT 2024","1300","features","6_mindwm_two_hosts_one_user","","","","test_scenarios[file:features/6_mindwm_two_hosts_one_user.feature-MindWM kafka_cdc function test-Cleanup user shesha and context varanasi[table_rows:[line: 110]]]",""
"passed","Wed Oct 02 13:29:08 GMT 2024","Wed Oct 02 13:29:08 GMT 2024","414","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Knative]",""
"passed","Wed Oct 02 13:43:49 GMT 2024","Wed Oct 02 13:43:49 GMT 2024","98","features","6_mindwm_two_hosts_one_user","","","","test_scenarios[file:features/6_mindwm_two_hosts_one_user.feature-MindWM kafka_cdc function test-Cleanup hosts workstation01 in user shesha[table_rows:[line: 98]]]",""
"passed","Wed Oct 02 13:40:41 GMT 2024","Wed Oct 02 13:42:25 GMT 2024","103708","features","6_mindwm_two_hosts_one_user","","","","test_scenarios[file:features/6_mindwm_two_hosts_one_user.feature-MindWM kafka_cdc function test-Create context varanasi and user shesha[table_rows:[line: 24]]]",""
"passed","Wed Oct 02 13:29:09 GMT 2024","Wed Oct 02 13:29:09 GMT 2024","127","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Nats]",""
"passed","Wed Oct 02 13:35:54 GMT 2024","Wed Oct 02 13:35:54 GMT 2024","207","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Cleanup amanda4@pi6-host in green4[table_rows:[line: 123]]]",""
"passed","Wed Oct 02 13:29:35 GMT 2024","Wed Oct 02 13:31:14 GMT 2024","99001","features","2_mindwm_crd_resources","","","","test_scenarios[file:features/2_mindwm_crd_resources.feature-MindWM Custom kubernetes resources-Create Context and check k8s resources]",""
"passed","Wed Oct 02 13:43:14 GMT 2024","Wed Oct 02 13:43:38 GMT 2024","24341","features","6_mindwm_two_hosts_one_user","","","","test_scenarios[file:features/6_mindwm_two_hosts_one_user.feature-MindWM kafka_cdc function test-Send iodocument via nats host: workstation01, user: shesha and check that second host received graph the update[table_rows:[line: 88]]]",""
"passed","Wed Oct 02 13:35:43 GMT 2024","Wed Oct 02 13:35:54 GMT 2024","11142","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Send ping via nats[table_rows:[line: 110]]]",""
"passed","Wed Oct 02 13:31:35 GMT 2024","Wed Oct 02 13:34:31 GMT 2024","175058","features","2_mindwm_crd_resources","","","","test_scenarios[file:features/2_mindwm_crd_resources.feature-MindWM Custom kubernetes resources-Delete Resources and Verify Cleanup]",""
"passed","Wed Oct 02 13:35:00 GMT 2024","Wed Oct 02 13:35:22 GMT 2024","21562","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Send ping via broker-ingress.knative-eventing/context-green4/context-broker[table_rows:[line: 82]]]",""
"passed","Wed Oct 02 13:31:14 GMT 2024","Wed Oct 02 13:31:25 GMT 2024","11236","features","2_mindwm_crd_resources","","","","test_scenarios[file:features/2_mindwm_crd_resources.feature-MindWM Custom kubernetes resources-Create User and check k8s resources]",""
"passed","Wed Oct 02 13:40:41 GMT 2024","Wed Oct 02 13:40:41 GMT 2024","157","features","5_mindwm_kafka_cdc","","","","test_scenarios[file:features/5_mindwm_kafka_cdc.feature-MindWM kafka_cdc function test-Cleanup garmr@helheim in blue[table_rows:[line: 82]]]",""
"passed","Wed Oct 02 13:42:47 GMT 2024","Wed Oct 02 13:43:03 GMT 2024","15202","features","6_mindwm_two_hosts_one_user","","","","test_scenarios[file:features/6_mindwm_two_hosts_one_user.feature-MindWM kafka_cdc function test-Send ping via nats host: workstation01, user: shesha[table_rows:[line: 61]]]",""
"passed","Wed Oct 02 13:35:22 GMT 2024","Wed Oct 02 13:35:43 GMT 2024","21347","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Send ping via broker-ingress.knative-eventing/user-amanda4/user-broker[table_rows:[line: 83]]]",""
"passed","Wed Oct 02 13:29:21 GMT 2024","Wed Oct 02 13:29:33 GMT 2024","11136","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Create Host]",""
"passed","Wed Oct 02 13:34:31 GMT 2024","Wed Oct 02 13:34:59 GMT 2024","28950","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Prepare environment for ping tests[table_rows:[line: 26]]]",""
"passed","Wed Oct 02 13:43:49 GMT 2024","Wed Oct 02 13:43:50 GMT 2024","193","features","6_mindwm_two_hosts_one_user","","","","test_scenarios[file:features/6_mindwm_two_hosts_one_user.feature-MindWM kafka_cdc function test-Cleanup hosts travellaptop in user shesha[table_rows:[line: 99]]]",""
"passed","Wed Oct 02 13:43:38 GMT 2024","Wed Oct 02 13:43:49 GMT 2024","11175","features","6_mindwm_two_hosts_one_user","","","","test_scenarios[file:features/6_mindwm_two_hosts_one_user.feature-MindWM kafka_cdc function test-Send iodocument via nats host: travellaptop, user: shesha and check that second host received graph the update[table_rows:[line: 89]]]",""
"passed","Wed Oct 02 13:42:36 GMT 2024","Wed Oct 02 13:42:47 GMT 2024","11152","features","6_mindwm_two_hosts_one_user","","","","test_scenarios[file:features/6_mindwm_two_hosts_one_user.feature-MindWM kafka_cdc function test-Create travellaptop for user shesha[table_rows:[line: 34]]]",""
"passed","Wed Oct 02 13:34:59 GMT 2024","Wed Oct 02 13:35:00 GMT 2024","473","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Send pind to knative ping service[table_rows:[line: 50]]]",""
"passed","Wed Oct 02 13:29:10 GMT 2024","Wed Oct 02 13:29:21 GMT 2024","11403","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Create User]",""
"passed","Wed Oct 02 13:29:08 GMT 2024","Wed Oct 02 13:29:09 GMT 2024","191","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Cert manager]",""
"passed","Wed Oct 02 13:42:25 GMT 2024","Wed Oct 02 13:42:36 GMT 2024","11129","features","6_mindwm_two_hosts_one_user","","","","test_scenarios[file:features/6_mindwm_two_hosts_one_user.feature-MindWM kafka_cdc function test-Create workstation01 for user shesha[table_rows:[line: 33]]]",""
"passed","Wed Oct 02 13:29:33 GMT 2024","Wed Oct 02 13:29:35 GMT 2024","2296","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Delete Resources and Verify Cleanup]",""
"passed","Wed Oct 02 13:29:08 GMT 2024","Wed Oct 02 13:29:08 GMT 2024","116","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Istio]",""
"passed","Wed Oct 02 13:10:43 GMT 2024","Wed Oct 02 13:29:08 GMT 2024","1104595","features","0_0_mindwm_lifecycle","","","","test_scenarios[file:features/0_0_mindwm_lifecycle.feature-Mindwm Lifecycle Management-Deploy Mindwm Cluster and Applications]",""
"passed","Wed Oct 02 13:31:25 GMT 2024","Wed Oct 02 13:31:35 GMT 2024","10226","features","2_mindwm_crd_resources","","","","test_scenarios[file:features/2_mindwm_crd_resources.feature-MindWM Custom kubernetes resources-Create Host and check k8s resources]",""
