"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11538","Create Host","features","Mon Jun 02 05:06:06 UTC 2025","passed","Mon Jun 02 05:06:18 UTC 2025","","MindWM Custom Resource Definition","",""
"","445","Redpanda","features","Mon Jun 02 05:01:06 UTC 2025","passed","Mon Jun 02 05:01:06 UTC 2025","","Mindwm event driven architecture","",""
"","665","Monitoring","features","Mon Jun 02 05:01:07 UTC 2025","passed","Mon Jun 02 05:01:07 UTC 2025","","Mindwm event driven architecture","",""
"","262","Delete Resources and Verify Cleanup","features","Mon Jun 02 05:06:28 UTC 2025","passed","Mon Jun 02 05:06:28 UTC 2025","","MindWM Custom Resource Definition","",""
"","326","Tekton-pipelines","features","Mon Jun 02 05:01:08 UTC 2025","passed","Mon Jun 02 05:01:08 UTC 2025","","Mindwm event driven architecture","",""
"","177","ArgoCD","features","Mon Jun 02 05:01:05 UTC 2025","passed","Mon Jun 02 05:01:05 UTC 2025","","Mindwm event driven architecture","",""
"","219","Istio","features","Mon Jun 02 05:01:05 UTC 2025","passed","Mon Jun 02 05:01:05 UTC 2025","","Mindwm event driven architecture","",""
"","252","zot registry","features","Mon Jun 02 05:01:08 UTC 2025","passed","Mon Jun 02 05:01:08 UTC 2025","","Mindwm event driven architecture","",""
"","720","Knative operator","features","Mon Jun 02 05:01:04 UTC 2025","passed","Mon Jun 02 05:01:04 UTC 2025","","Mindwm event driven architecture","",""
"","108692","Prepare environment, context: cyan","features","Mon Jun 02 05:06:28 UTC 2025","passed","Mon Jun 02 05:08:17 UTC 2025","","MindWM Custom kubernetes resources","",""
"","71686","Create mindwm python function magika","features","Mon Jun 02 05:08:38 UTC 2025","broken","Mon Jun 02 05:09:49 UTC 2025","","MindWM Custom kubernetes resources","",""
"","10224","Create Host workstation","features","Mon Jun 02 05:08:27 UTC 2025","passed","Mon Jun 02 05:08:37 UTC 2025","","MindWM Custom kubernetes resources","",""
"","236","Nats","features","Mon Jun 02 05:01:06 UTC 2025","passed","Mon Jun 02 05:01:07 UTC 2025","","Mindwm event driven architecture","",""
"","33998","Send ping message to the service","features","Mon Jun 02 05:02:39 UTC 2025","passed","Mon Jun 02 05:03:13 UTC 2025","","Mindwm event driven architecture","",""
"","351","Crossplane","features","Mon Jun 02 05:01:07 UTC 2025","passed","Mon Jun 02 05:01:08 UTC 2025","","Mindwm event driven architecture","",""
"","90978","Create configmap with knative function definition","features","Mon Jun 02 05:01:08 UTC 2025","passed","Mon Jun 02 05:02:39 UTC 2025","","Mindwm event driven architecture","",""
"","460","Knative Eventing","features","Mon Jun 02 05:01:05 UTC 2025","passed","Mon Jun 02 05:01:05 UTC 2025","","Mindwm event driven architecture","",""
"","608044","Deploy Mindwm Cluster and Applications","features","Mon Jun 02 04:50:55 UTC 2025","passed","Mon Jun 02 05:01:03 UTC 2025","","Mindwm Lifecycle Management","",""
"","10102","Create User","features","Mon Jun 02 05:05:56 UTC 2025","passed","Mon Jun 02 05:06:06 UTC 2025","","MindWM Custom Resource Definition","",""
"","60","Create Context","features","Mon Jun 02 05:05:56 UTC 2025","passed","Mon Jun 02 05:05:56 UTC 2025","","MindWM Custom Resource Definition","",""
"","399","Cert manager","features","Mon Jun 02 05:01:06 UTC 2025","passed","Mon Jun 02 05:01:06 UTC 2025","","Mindwm event driven architecture","",""
"","162878","cleanup","features","Mon Jun 02 05:03:13 UTC 2025","passed","Mon Jun 02 05:05:56 UTC 2025","","Mindwm event driven architecture","",""
"","299","Knative Serving","features","Mon Jun 02 05:01:04 UTC 2025","passed","Mon Jun 02 05:01:05 UTC 2025","","Mindwm event driven architecture","",""
"","10081","Create mindwm-function","features","Mon Jun 02 05:06:18 UTC 2025","passed","Mon Jun 02 05:06:28 UTC 2025","","MindWM Custom Resource Definition","",""
"","573","MindWM CRD","features","Mon Jun 02 05:01:03 UTC 2025","passed","Mon Jun 02 05:01:04 UTC 2025","","Mindwm event driven architecture","",""
"","10268","Create User bob","features","Mon Jun 02 05:08:17 UTC 2025","passed","Mon Jun 02 05:08:27 UTC 2025","","MindWM Custom kubernetes resources","",""
