"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Oct 04 12:45:07 GMT 2024","Fri Oct 04 12:45:07 GMT 2024","483","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Knative]",""
"passed","Fri Oct 04 12:45:07 GMT 2024","Fri Oct 04 12:45:07 GMT 2024","133","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Istio]",""
"passed","Fri Oct 04 12:54:52 GMT 2024","Fri Oct 04 12:55:03 GMT 2024","11320","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Create Host]",""
"passed","Fri Oct 04 12:59:28 GMT 2024","Fri Oct 04 12:59:57 GMT 2024","29121","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Prepare environment for ping tests[table_rows:[line: 26]]]",""
"passed","Fri Oct 04 12:45:07 GMT 2024","Fri Oct 04 12:54:38 GMT 2024","570771","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Redpanda]",""
"passed","Fri Oct 04 12:55:03 GMT 2024","Fri Oct 04 12:55:04 GMT 2024","1315","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Delete Resources and Verify Cleanup]",""
"passed","Fri Oct 04 12:55:04 GMT 2024","Fri Oct 04 12:56:59 GMT 2024","115016","features","2_mindwm_crd_resources","","","","test_scenarios[file:features/2_mindwm_crd_resources.feature-MindWM Custom kubernetes resources-Create Context and check k8s resources]",""
"passed","Fri Oct 04 13:00:40 GMT 2024","Fri Oct 04 13:00:52 GMT 2024","11202","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Send ping via nats[table_rows:[line: 110]]]",""
"passed","Fri Oct 04 12:54:39 GMT 2024","Fri Oct 04 12:54:39 GMT 2024","316","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Monitoring]",""
"passed","Fri Oct 04 12:33:32 GMT 2024","Fri Oct 04 12:45:07 GMT 2024","694746","features","0_0_mindwm_lifecycle","","","","test_scenarios[file:features/0_0_mindwm_lifecycle.feature-Mindwm Lifecycle Management-Deploy Mindwm Cluster and Applications]",""
