"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","76342","Send ping via nats topic ""org.mindwm.flukeman.the-host.clipboard""","features","Mon Jun 09 05:27:24 UTC 2025","passed","Mon Jun 09 05:28:40 UTC 2025","","MindWM clipboard EDA test","",""
"","619","MindWM CRD","features","Mon Jun 09 05:00:06 UTC 2025","passed","Mon Jun 09 05:00:07 UTC 2025","","Mindwm event driven architecture","",""
"","225","Cleanup hosts travellaptop in user shesha","features","Mon Jun 09 05:34:36 UTC 2025","passed","Mon Jun 09 05:34:37 UTC 2025","","MindWM two hosts one user function test","",""
"","83799","Send cloudevent to ""broker-ingress.knative-eventing/context-red/context-broker""","features","Mon Jun 09 05:15:22 UTC 2025","passed","Mon Jun 09 05:16:46 UTC 2025","","MindWM io context function test","",""
"","21445","Send ping cloudevent to endpoint broker-ingress.knative-eventing/context-green4/context-broker, username: amanda4, host: pi6-host, traceparent: 00-5df92f3577b34da6a3ce929d0e0e4734-00f067aa0ba902b7-00","features","Mon Jun 09 05:11:39 UTC 2025","passed","Mon Jun 09 05:12:01 UTC 2025","","MindWM Ping-pong EDA test","",""
"","35619","Prepare environment for ping tests","features","Mon Jun 09 05:11:04 UTC 2025","passed","Mon Jun 09 05:11:39 UTC 2025","","MindWM Ping-pong EDA test","",""
"","226","Send ping to knative ping service, context: green4, username: amanda4, host: pi6-host","features","Mon Jun 09 05:11:39 UTC 2025","passed","Mon Jun 09 05:11:39 UTC 2025","","MindWM Ping-pong EDA test","",""
"","450","Tekton-pipelines","features","Mon Jun 09 05:00:11 UTC 2025","passed","Mon Jun 09 05:00:11 UTC 2025","","Mindwm event driven architecture","",""
"","92272","Prepare environment, context: tokyo","features","Mon Jun 09 05:34:37 UTC 2025","passed","Mon Jun 09 05:36:09 UTC 2025","","MindWM two users one context function test","",""
"","1410","Delete Resources and Verify Cleanup","features","Mon Jun 09 05:05:36 UTC 2025","passed","Mon Jun 09 05:05:37 UTC 2025","","MindWM Custom Resource Definition","",""
"","21350","Send ping cloudevent to endpoint broker-ingress.knative-eventing/user-amanda4/user-broker, username: amanda4, host: pi6-host, traceparent: 00-6df93f3577b34da6a3ce929d0e0e4742-00f067aa0ba902b7-00","features","Mon Jun 09 05:12:01 UTC 2025","passed","Mon Jun 09 05:12:22 UTC 2025","","MindWM Ping-pong EDA test","",""
"","147","Cleanup flukeman@the-host in philadelphia","features","Mon Jun 09 05:28:40 UTC 2025","passed","Mon Jun 09 05:28:40 UTC 2025","","MindWM clipboard EDA test","",""
"","10134","Create tablet resource and connects it to tengu user","features","Mon Jun 09 05:36:40 UTC 2025","passed","Mon Jun 09 05:36:50 UTC 2025","","MindWM two users one context function test","",""
