"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","512","Knative operator","features","Fri May 16 10:20:56 UTC 2025","passed","Fri May 16 10:20:56 UTC 2025","","Mindwm event driven architecture","",""
"","75827","Create configmap with knative function definition","features","Fri May 16 10:21:00 UTC 2025","passed","Fri May 16 10:22:16 UTC 2025","","Mindwm event driven architecture","",""
"","179055","Delete Resources and Verify Cleanup","features","Fri May 16 10:28:40 UTC 2025","passed","Fri May 16 10:31:39 UTC 2025","","MindWM Custom kubernetes resources","",""
"","138360","Prepare environment, context: cyan","features","Fri May 16 10:26:01 UTC 2025","passed","Fri May 16 10:28:20 UTC 2025","","MindWM Custom kubernetes resources","",""
"","677","MindWM CRD","features","Fri May 16 10:20:55 UTC 2025","passed","Fri May 16 10:20:56 UTC 2025","","Mindwm event driven architecture","",""
"","161","ArgoCD","features","Fri May 16 10:20:57 UTC 2025","passed","Fri May 16 10:20:57 UTC 2025","","Mindwm event driven architecture","",""
"","168879","cleanup","features","Fri May 16 10:22:49 UTC 2025","passed","Fri May 16 10:25:38 UTC 2025","","Mindwm event driven architecture","",""
"","411","Redpanda","features","Fri May 16 10:20:57 UTC 2025","passed","Fri May 16 10:20:58 UTC 2025","","Mindwm event driven architecture","",""
"","264","Nats","features","Fri May 16 10:20:58 UTC 2025","passed","Fri May 16 10:20:58 UTC 2025","","Mindwm event driven architecture","",""
"","30356","Send ping cloudevent to endpoint broker-ingress.knative-eventing/context-green4/context-broker, username: amanda4, host: pi6-host, traceparent: 00-5df92f3577b34da6a3ce929d0e0e4734-00f067aa0ba902b7-00","features","Fri May 16 10:32:15 UTC 2025","failed","Fri May 16 10:32:46 UTC 2025","","MindWM Ping-pong EDA test","",""
"","293","Knative Serving","features","Fri May 16 10:20:56 UTC 2025","passed","Fri May 16 10:20:56 UTC 2025","","Mindwm event driven architecture","",""
"","212","zot registry","features","Fri May 16 10:21:00 UTC 2025","passed","Fri May 16 10:21:00 UTC 2025","","Mindwm event driven architecture","",""
"","10217","Create Host workstation","features","Fri May 16 10:28:30 UTC 2025","passed","Fri May 16 10:28:40 UTC 2025","","MindWM Custom kubernetes resources","",""
"","381","Knative Eventing","features","Fri May 16 10:20:56 UTC 2025","passed","Fri May 16 10:20:57 UTC 2025","","Mindwm event driven architecture","",""
"","194","Send ping to knative ping service, context: green4, username: amanda4, host: pi6-host","features","Fri May 16 10:32:15 UTC 2025","passed","Fri May 16 10:32:15 UTC 2025","","MindWM Ping-pong EDA test","",""
"","210","Cert manager","features","Fri May 16 10:20:58 UTC 2025","passed","Fri May 16 10:20:58 UTC 2025","","Mindwm event driven architecture","",""
"","604667","Deploy Mindwm Cluster and Applications","features","Fri May 16 10:10:50 UTC 2025","passed","Fri May 16 10:20:55 UTC 2025","","Mindwm Lifecycle Management","",""
"","508","Tekton-pipelines","features","Fri May 16 10:20:59 UTC 2025","passed","Fri May 16 10:21:00 UTC 2025","","Mindwm event driven architecture","",""
"","55","Create Context","features","Fri May 16 10:25:38 UTC 2025","passed","Fri May 16 10:25:38 UTC 2025","","MindWM Custom Resource Definition","",""
"","658","Monitoring","features","Fri May 16 10:20:58 UTC 2025","passed","Fri May 16 10:20:59 UTC 2025","","Mindwm event driven architecture","",""
"","208","Istio","features","Fri May 16 10:20:57 UTC 2025","passed","Fri May 16 10:20:57 UTC 2025","","Mindwm event driven architecture","",""
"","1239","Delete Resources and Verify Cleanup","features","Fri May 16 10:26:00 UTC 2025","passed","Fri May 16 10:26:01 UTC 2025","","MindWM Custom Resource Definition","",""
"","33691","Send ping message to the service","features","Fri May 16 10:22:16 UTC 2025","passed","Fri May 16 10:22:49 UTC 2025","","Mindwm event driven architecture","",""
"","253","Crossplane","features","Fri May 16 10:20:59 UTC 2025","passed","Fri May 16 10:20:59 UTC 2025","","Mindwm event driven architecture","",""
"","11446","Create Host","features","Fri May 16 10:25:49 UTC 2025","passed","Fri May 16 10:26:00 UTC 2025","","MindWM Custom Resource Definition","",""
"","10319","Create User","features","Fri May 16 10:25:38 UTC 2025","passed","Fri May 16 10:25:49 UTC 2025","","MindWM Custom Resource Definition","",""
"","125","Check net-istio pods","features","Fri May 16 10:31:39 UTC 2025","passed","Fri May 16 10:31:39 UTC 2025","","Knative-Serving net-istio","",""
"","35488","Prepare environment for ping tests","features","Fri May 16 10:31:39 UTC 2025","passed","Fri May 16 10:32:15 UTC 2025","","MindWM Ping-pong EDA test","",""
"","10253","Create User bob","features","Fri May 16 10:28:20 UTC 2025","passed","Fri May 16 10:28:30 UTC 2025","","MindWM Custom kubernetes resources","",""
