"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","94","Cleanup hosts workstation01 in user shesha","features","Tue May 20 05:29:07 UTC 2025","passed","Tue May 20 05:29:07 UTC 2025","","MindWM two hosts one user function test","",""
"","79531","Send iodocument via nats host: <host>, user: <username> and check that second user received graph update","features","Tue May 20 05:32:45 UTC 2025","passed","Tue May 20 05:34:04 UTC 2025","","MindWM two users one context function test","",""
"","226","Cleanup tengu username","features","Tue May 20 05:34:05 UTC 2025","passed","Tue May 20 05:34:05 UTC 2025","","MindWM two users one context function test","",""
"","82","Check that Node-RED context-cyan-tab disposable requests in ready state","features","Tue May 20 05:02:27 UTC 2025","passed","Tue May 20 05:02:27 UTC 2025","","MindWM Custom kubernetes resources","",""
"","593","Knative operator","features","Tue May 20 04:54:06 UTC 2025","passed","Tue May 20 04:54:07 UTC 2025","","Mindwm event driven architecture","",""
"","395","Redpanda","features","Tue May 20 04:54:08 UTC 2025","passed","Tue May 20 04:54:09 UTC 2025","","Mindwm event driven architecture","",""
"","169","Check net-istio pods","features","Tue May 20 05:05:19 UTC 2025","passed","Tue May 20 05:05:19 UTC 2025","","Knative-Serving net-istio","",""
"","225","Send ping to knative ping service, context: green4, username: amanda4, host: pi6-host","features","Tue May 20 05:05:55 UTC 2025","passed","Tue May 20 05:05:55 UTC 2025","","MindWM Ping-pong EDA test","",""
"","42043","""Update"" data capture event","features","Tue May 20 05:13:57 UTC 2025","passed","Tue May 20 05:14:39 UTC 2025","","MindWM kafka_cdc function test","",""
"","83734","Send ping directly to function broker-ingress.knative-eventing/context-philadelphia/context-broker","features","Tue May 20 05:18:54 UTC 2025","passed","Tue May 20 05:20:18 UTC 2025","","MindWM clipboard EDA test","",""
"","1408","Cleanup user shesha and context varanasi","features","Tue May 20 05:29:08 UTC 2025","passed","Tue May 20 05:29:09 UTC 2025","","MindWM two hosts one user function test","",""
"","85380","Send cloudevent to ""broker-ingress.knative-eventing/context-red/context-broker""","features","Tue May 20 05:09:45 UTC 2025","passed","Tue May 20 05:11:11 UTC 2025","","MindWM io context function test","",""
"","10136","Create workstation01 for user shesha","features","Tue May 20 05:24:51 UTC 2025","passed","Tue May 20 05:25:01 UTC 2025","","MindWM two hosts one user function test","",""
"","72319","Send ping via nats topic ""org.mindwm.amanda4.pi6-host.L3RtcC90bXV4LTEwMDAvZGVmYXVsdA==.09fb195c-c419-6d62-15e0-51b6ee990922.3623.iodocument""","features","Tue May 20 05:06:38 UTC 2025","passed","Tue May 20 05:07:50 UTC 2025","","MindWM Ping-pong EDA test","",""
"","77560","Verification that the io-document has been delivered and processed","features","Tue May 20 05:41:38 UTC 2025","passed","Tue May 20 05:42:56 UTC 2025","","MindWM manager integration test","",""
"","76391","Send ping via nats host: travellaptop, user: shesha","features","Tue May 20 05:26:27 UTC 2025","passed","Tue May 20 05:27:44 UTC 2025","","MindWM two hosts one user function test","",""
"","118499","Create environment","features","Tue May 20 05:11:11 UTC 2025","passed","Tue May 20 05:13:09 UTC 2025","","MindWM kafka_cdc function test","",""
"","35987","Mindwm-manager integration test","features","Tue May 20 05:41:02 UTC 2025","passed","Tue May 20 05:41:38 UTC 2025","","MindWM manager integration test","",""
"","260","Cleanup garmr@helheim in blue","features","Tue May 20 05:15:52 UTC 2025","passed","Tue May 20 05:15:52 UTC 2025","","MindWM kafka_cdc function test","",""
"","83440","Send iodocument via nats host: workstation01, user: shesha and check that second host received graph the update","features","Tue May 20 05:27:44 UTC 2025","passed","Tue May 20 05:29:07 UTC 2025","","MindWM two hosts one user function test","",""
"","18300","Cleanup Contexts and Verify Resources Are Deleted","features","Tue May 20 05:38:54 UTC 2025","passed","Tue May 20 05:39:12 UTC 2025","","Context Resource Readiness and Cleanup Verification","",""
"","70593","Send clipboard cloudevent to knative ping service","features","Tue May 20 05:17:43 UTC 2025","passed","Tue May 20 05:18:54 UTC 2025","","MindWM clipboard EDA test","",""
"","21459","Send ping cloudevent to endpoint broker-ingress.knative-eventing/context-green4/context-broker, username: amanda4, host: pi6-host, traceparent: 00-5df92f3577b34da6a3ce929d0e0e4734-00f067aa0ba902b7-00","features","Tue May 20 05:05:55 UTC 2025","passed","Tue May 20 05:06:17 UTC 2025","","MindWM Ping-pong EDA test","",""
"","84470","Send iodocument via nats host: <host>, user: <username> and check that second user received graph update","features","Tue May 20 05:31:20 UTC 2025","passed","Tue May 20 05:32:45 UTC 2025","","MindWM two users one context function test","",""
"","109790","Prepare environment, context: tratata, username: ci, host: localhost","features","Tue May 20 05:39:12 UTC 2025","passed","Tue May 20 05:41:02 UTC 2025","","MindWM manager integration test","",""
"","10228","Create tablet resource and connects it to tengu user","features","Tue May 20 05:31:10 UTC 2025","passed","Tue May 20 05:31:20 UTC 2025","","MindWM two users one context function test","",""
"","33891","Send ping message to the service","features","Tue May 20 04:55:42 UTC 2025","passed","Tue May 20 04:56:16 UTC 2025","","Mindwm event driven architecture","",""
"","12207","Cleanup Contexts and Verify Resources Are Deleted","features","Tue May 20 05:38:42 UTC 2025","passed","Tue May 20 05:38:54 UTC 2025","","Context Resource Readiness and Cleanup Verification","",""
"","114447","Create context red, user kitty, host: tablet","features","Tue May 20 05:07:51 UTC 2025","passed","Tue May 20 05:09:45 UTC 2025","","MindWM io context function test","",""
"","255","Delete Resources and Verify Cleanup","features","Tue May 20 04:59:27 UTC 2025","passed","Tue May 20 04:59:27 UTC 2025","","MindWM Custom Resource Definition","",""
"","172120","Delete Resources and Verify Cleanup","features","Tue May 20 05:02:27 UTC 2025","passed","Tue May 20 05:05:19 UTC 2025","","MindWM Custom kubernetes resources","",""
"","86652","Send ping directly to function broker-ingress.knative-eventing/user-flukeman/user-broker","features","Tue May 20 05:20:18 UTC 2025","passed","Tue May 20 05:21:44 UTC 2025","","MindWM clipboard EDA test","",""
"","10185","Create laptop resource and connects it to godzilla user","features","Tue May 20 05:31:00 UTC 2025","passed","Tue May 20 05:31:10 UTC 2025","","MindWM two users one context function test","",""
