"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","75819","Create configmap with knative function definition","features","Thu May 15 19:56:13 UTC 2025","passed","Thu May 15 19:57:29 UTC 2025","","Mindwm event driven architecture","",""
"","154140","Prepare environment, context: cyan","features","Thu May 15 20:01:13 UTC 2025","passed","Thu May 15 20:03:47 UTC 2025","","MindWM Custom kubernetes resources","",""
"","69","Create Context","features","Thu May 15 20:00:51 UTC 2025","passed","Thu May 15 20:00:51 UTC 2025","","MindWM Custom Resource Definition","",""
"","11488","Create Host","features","Thu May 15 20:01:01 UTC 2025","passed","Thu May 15 20:01:12 UTC 2025","","MindWM Custom Resource Definition","",""
"","164","ArgoCD","features","Thu May 15 19:56:10 UTC 2025","passed","Thu May 15 19:56:10 UTC 2025","","Mindwm event driven architecture","",""
"","168005","cleanup","features","Thu May 15 19:58:03 UTC 2025","passed","Thu May 15 20:00:51 UTC 2025","","Mindwm event driven architecture","",""
"","919","Monitoring","features","Thu May 15 19:56:11 UTC 2025","passed","Thu May 15 19:56:12 UTC 2025","","Mindwm event driven architecture","",""
"","305","Crossplane","features","Thu May 15 19:56:12 UTC 2025","passed","Thu May 15 19:56:12 UTC 2025","","Mindwm event driven architecture","",""
"","214","Cert manager","features","Thu May 15 19:56:11 UTC 2025","passed","Thu May 15 19:56:11 UTC 2025","","Mindwm event driven architecture","",""
"","325","Delete Resources and Verify Cleanup","features","Thu May 15 20:01:12 UTC 2025","passed","Thu May 15 20:01:13 UTC 2025","","MindWM Custom Resource Definition","",""
"","206","zot registry","features","Thu May 15 19:56:13 UTC 2025","passed","Thu May 15 19:56:13 UTC 2025","","Mindwm event driven architecture","",""
"","216","Istio","features","Thu May 15 19:56:10 UTC 2025","passed","Thu May 15 19:56:10 UTC 2025","","Mindwm event driven architecture","",""
"","579","Knative operator","features","Thu May 15 19:56:08 UTC 2025","passed","Thu May 15 19:56:09 UTC 2025","","Mindwm event driven architecture","",""
"","10162","Create User","features","Thu May 15 20:00:51 UTC 2025","passed","Thu May 15 20:01:01 UTC 2025","","MindWM Custom Resource Definition","",""
"","10415","Send ping cloudevent to endpoint broker-ingress.knative-eventing/context-green4/context-broker, username: amanda4, host: pi6-host, traceparent: 00-5df92f3577b34da6a3ce929d0e0e4734-00f067aa0ba902b7-00","features","Thu May 15 20:07:13 UTC 2025","failed","Thu May 15 20:07:23 UTC 2025","","MindWM Ping-pong EDA test","",""
"","35514","Prepare environment for ping tests","features","Thu May 15 20:06:37 UTC 2025","passed","Thu May 15 20:07:12 UTC 2025","","MindWM Ping-pong EDA test","",""
"","10318","Create User bob","features","Thu May 15 20:03:47 UTC 2025","passed","Thu May 15 20:03:57 UTC 2025","","MindWM Custom kubernetes resources","",""
"","33746","Send ping message to the service","features","Thu May 15 19:57:29 UTC 2025","passed","Thu May 15 19:58:03 UTC 2025","","Mindwm event driven architecture","",""
"","449","Knative Eventing","features","Thu May 15 19:56:09 UTC 2025","passed","Thu May 15 19:56:10 UTC 2025","","Mindwm event driven architecture","",""
"","156","Check net-istio pods","features","Thu May 15 20:06:37 UTC 2025","passed","Thu May 15 20:06:37 UTC 2025","","Knative-Serving net-istio","",""
"","10256","Create Host workstation","features","Thu May 15 20:03:57 UTC 2025","passed","Thu May 15 20:04:07 UTC 2025","","MindWM Custom kubernetes resources","",""
"","349","Send ping to knative ping service, context: green4, username: amanda4, host: pi6-host","features","Thu May 15 20:07:12 UTC 2025","passed","Thu May 15 20:07:13 UTC 2025","","MindWM Ping-pong EDA test","",""
"","529","MindWM CRD","features","Thu May 15 19:56:08 UTC 2025","passed","Thu May 15 19:56:08 UTC 2025","","Mindwm event driven architecture","",""
"","224","Nats","features","Thu May 15 19:56:11 UTC 2025","passed","Thu May 15 19:56:11 UTC 2025","","Mindwm event driven architecture","",""
"","398","Redpanda","features","Thu May 15 19:56:10 UTC 2025","passed","Thu May 15 19:56:11 UTC 2025","","Mindwm event driven architecture","",""
"","317","Knative Serving","features","Thu May 15 19:56:09 UTC 2025","passed","Thu May 15 19:56:09 UTC 2025","","Mindwm event driven architecture","",""
"","149300","Delete Resources and Verify Cleanup","features","Thu May 15 20:04:07 UTC 2025","passed","Thu May 15 20:06:37 UTC 2025","","MindWM Custom kubernetes resources","",""
"","437","Tekton-pipelines","features","Thu May 15 19:56:12 UTC 2025","passed","Thu May 15 19:56:13 UTC 2025","","Mindwm event driven architecture","",""
"","627058","Deploy Mindwm Cluster and Applications","features","Thu May 15 19:45:41 UTC 2025","passed","Thu May 15 19:56:08 UTC 2025","","Mindwm Lifecycle Management","",""
