"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 21 12:41:14 GMT 2024","Sat Sep 21 12:41:15 GMT 2024","526","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Knative]",""
"broken","Sat Sep 21 12:45:41 GMT 2024","Sat Sep 21 12:46:42 GMT 2024","61322","features","2_mindwm_crd_resources","","","","test_scenarios[file:features/2_mindwm_crd_resources.feature-MindWM Custom kubernetes resources-Create Context and check k8s resources]",""
"passed","Sat Sep 21 12:41:15 GMT 2024","Sat Sep 21 12:45:16 GMT 2024","240427","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Redpanda]",""
"passed","Sat Sep 21 12:45:16 GMT 2024","Sat Sep 21 12:45:16 GMT 2024","270","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Monitoring]",""
"passed","Sat Sep 21 12:45:17 GMT 2024","Sat Sep 21 12:45:28 GMT 2024","11110","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Create User]",""
"passed","Sat Sep 21 12:45:39 GMT 2024","Sat Sep 21 12:45:41 GMT 2024","1187","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Delete Resources and Verify Cleanup]",""
"passed","Sat Sep 21 12:45:16 GMT 2024","Sat Sep 21 12:45:17 GMT 2024","1071","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Create Context]",""
"passed","Sat Sep 21 12:30:30 GMT 2024","Sat Sep 21 12:41:14 GMT 2024","644458","features","0_0_mindwm_lifecycle","","","","test_scenarios[file:features/0_0_mindwm_lifecycle.feature-Mindwm Lifecycle Management-Deploy Mindwm Cluster and Applications]",""
"passed","Sat Sep 21 12:45:16 GMT 2024","Sat Sep 21 12:45:16 GMT 2024","110","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Nats]",""
"passed","Sat Sep 21 12:45:28 GMT 2024","Sat Sep 21 12:45:39 GMT 2024","11105","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Create Host]",""
"passed","Sat Sep 21 12:41:15 GMT 2024","Sat Sep 21 12:41:15 GMT 2024","98","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Istio]",""
"passed","Sat Sep 21 12:45:16 GMT 2024","Sat Sep 21 12:45:16 GMT 2024","115","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Cert manager]",""
