"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","85134","Send cloudevent to ""broker-ingress.knative-eventing/context-red/context-broker""","features","Sat May 31 05:08:35 UTC 2025","passed","Sat May 31 05:10:00 UTC 2025","","MindWM io context function test","",""
"","76544","Send ping via nats host: workstation01, user: shesha","features","Sat May 31 05:23:49 UTC 2025","passed","Sat May 31 05:25:06 UTC 2025","","MindWM two hosts one user function test","",""
"","47870","""Create"" data capture event","features","Sat May 31 05:11:52 UTC 2025","passed","Sat May 31 05:12:40 UTC 2025","","MindWM kafka_cdc function test","",""
"","10156","Create workstation01 for user shesha","features","Sat May 31 05:23:29 UTC 2025","passed","Sat May 31 05:23:39 UTC 2025","","MindWM two hosts one user function test","",""
"","187381","Create Contexts and Verify All Related Resources Are in Ready State","features","Sat May 31 05:34:22 UTC 2025","passed","Sat May 31 05:37:29 UTC 2025","","Context Resource Readiness and Cleanup Verification","",""
"","216","Cleanup hosts travellaptop in user shesha","features","Sat May 31 05:27:46 UTC 2025","passed","Sat May 31 05:27:46 UTC 2025","","MindWM two hosts one user function test","",""
"","70992","Send clipboard cloudevent to knative ping service","features","Sat May 31 05:16:26 UTC 2025","passed","Sat May 31 05:17:37 UTC 2025","","MindWM clipboard EDA test","",""
"","86","Check that Node-RED contains the expected tabs for context,user,host xrd resources","features","Sat May 31 05:02:16 UTC 2025","passed","Sat May 31 05:02:16 UTC 2025","","MindWM Custom kubernetes resources","",""
"","10150","Create travellaptop for user shesha","features","Sat May 31 05:23:39 UTC 2025","passed","Sat May 31 05:23:49 UTC 2025","","MindWM two hosts one user function test","",""
"","42089","""Update"" data capture event","features","Sat May 31 05:12:40 UTC 2025","passed","Sat May 31 05:13:22 UTC 2025","","MindWM kafka_cdc function test","",""
"","336","Redpanda","features","Sat May 31 04:53:21 UTC 2025","passed","Sat May 31 04:53:22 UTC 2025","","Mindwm event driven architecture","",""
"","282","zot registry","features","Sat May 31 04:53:24 UTC 2025","passed","Sat May 31 04:53:24 UTC 2025","","Mindwm event driven architecture","",""
"","11708","Create Host","features","Sat May 31 04:58:28 UTC 2025","passed","Sat May 31 04:58:40 UTC 2025","","MindWM Custom Resource Definition","",""
"","421","Tekton-pipelines","features","Sat May 31 04:53:23 UTC 2025","passed","Sat May 31 04:53:24 UTC 2025","","Mindwm event driven architecture","",""
"","10241","Create Host workstation","features","Sat May 31 05:00:49 UTC 2025","passed","Sat May 31 05:00:59 UTC 2025","","MindWM Custom kubernetes resources","",""
"","17218","Cleanup Contexts and Verify Resources Are Deleted","features","Sat May 31 05:37:29 UTC 2025","passed","Sat May 31 05:37:47 UTC 2025","","Context Resource Readiness and Cleanup Verification","",""
