"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 23 15:43:22 GMT 2024","Mon Sep 23 15:43:22 GMT 2024","166","features","4_mindwm_io_context","","","","test_scenarios[file:features/4_mindwm_io_context.feature-MindWM io context function test-Cleanup kitty@tablet in red[table_rows:[line: 69]]]",""
"passed","Mon Sep 23 15:35:38 GMT 2024","Mon Sep 23 15:35:38 GMT 2024","301","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Monitoring]",""
"passed","Mon Sep 23 15:37:48 GMT 2024","Mon Sep 23 15:37:59 GMT 2024","11260","features","2_mindwm_crd_resources","","","","test_scenarios[file:features/2_mindwm_crd_resources.feature-MindWM Custom kubernetes resources-Create User and check k8s resources]",""
"passed","Mon Sep 23 15:43:22 GMT 2024","Mon Sep 23 15:45:55 GMT 2024","152647","features","5_mindwm_kafka_cdc","","","","test_scenarios[file:features/5_mindwm_kafka_cdc.feature-MindWM kafka_cdc function test-io context blue[table_rows:[line: 68]]]",""
"passed","Mon Sep 23 15:35:38 GMT 2024","Mon Sep 23 15:35:39 GMT 2024","1073","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Create Context]",""
"passed","Mon Sep 23 15:31:07 GMT 2024","Mon Sep 23 15:35:37 GMT 2024","270675","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Redpanda]",""
"passed","Mon Sep 23 15:41:06 GMT 2024","Mon Sep 23 15:43:22 GMT 2024","136111","features","4_mindwm_io_context","","","","test_scenarios[file:features/4_mindwm_io_context.feature-MindWM io context function test-io context red[table_rows:[line: 56]]]",""
"passed","Mon Sep 23 15:36:02 GMT 2024","Mon Sep 23 15:36:05 GMT 2024","3392","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Delete Resources and Verify Cleanup]",""
"passed","Mon Sep 23 15:36:05 GMT 2024","Mon Sep 23 15:37:48 GMT 2024","102270","features","2_mindwm_crd_resources","","","","test_scenarios[file:features/2_mindwm_crd_resources.feature-MindWM Custom kubernetes resources-Create Context and check k8s resources]",""
"passed","Mon Sep 23 15:41:05 GMT 2024","Mon Sep 23 15:41:06 GMT 2024","192","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Cleanup amanda4@pi6-host in green4[table_rows:[line: 96]]]",""
"passed","Mon Sep 23 15:37:59 GMT 2024","Mon Sep 23 15:38:10 GMT 2024","11209","features","2_mindwm_crd_resources","","","","test_scenarios[file:features/2_mindwm_crd_resources.feature-MindWM Custom kubernetes resources-Create Host and check k8s resources]",""
"passed","Mon Sep 23 15:31:06 GMT 2024","Mon Sep 23 15:31:07 GMT 2024","474","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Knative]",""
"passed","Mon Sep 23 15:19:00 GMT 2024","Mon Sep 23 15:31:06 GMT 2024","726160","features","0_0_mindwm_lifecycle","","","","test_scenarios[file:features/0_0_mindwm_lifecycle.feature-Mindwm Lifecycle Management-Deploy Mindwm Cluster and Applications]",""
"passed","Mon Sep 23 15:40:24 GMT 2024","Mon Sep 23 15:40:24 GMT 2024","724","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Send pind to knative ping service[table_rows:[line: 50]]]",""
"passed","Mon Sep 23 15:35:38 GMT 2024","Mon Sep 23 15:35:38 GMT 2024","141","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Nats]",""
"passed","Mon Sep 23 15:39:55 GMT 2024","Mon Sep 23 15:40:24 GMT 2024","28639","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Prepare environment for ping tests[table_rows:[line: 26]]]",""
"passed","Mon Sep 23 15:35:37 GMT 2024","Mon Sep 23 15:35:38 GMT 2024","149","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Cert manager]",""
"passed","Mon Sep 23 15:38:10 GMT 2024","Mon Sep 23 15:39:55 GMT 2024","104891","features","2_mindwm_crd_resources","","","","test_scenarios[file:features/2_mindwm_crd_resources.feature-MindWM Custom kubernetes resources-Delete Resources and Verify Cleanup]",""
"passed","Mon Sep 23 15:45:55 GMT 2024","Mon Sep 23 15:45:55 GMT 2024","163","features","5_mindwm_kafka_cdc","","","","test_scenarios[file:features/5_mindwm_kafka_cdc.feature-MindWM kafka_cdc function test-Cleanup garmr@helheim in blue[table_rows:[line: 81]]]",""
"passed","Mon Sep 23 15:31:07 GMT 2024","Mon Sep 23 15:31:07 GMT 2024","144","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Istio]",""
"passed","Mon Sep 23 15:40:45 GMT 2024","Mon Sep 23 15:41:05 GMT 2024","20314","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Send ping via broker-ingress.knative-eventing/user-amanda4/user-broker[table_rows:[line: 83]]]",""
"passed","Mon Sep 23 15:35:51 GMT 2024","Mon Sep 23 15:36:02 GMT 2024","11244","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Create Host]",""
"passed","Mon Sep 23 15:35:39 GMT 2024","Mon Sep 23 15:35:51 GMT 2024","11417","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Create User]",""
