"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 10 19:38:47 GMT 2024","Tue Sep 10 19:38:47 GMT 2024","106","","test_knative_eventing","Test_KnativeEventing","","","test_deployment",""
"failed","Tue Sep 10 19:38:53 GMT 2024","Tue Sep 10 19:38:53 GMT 2024","19","","test_redpanda","Test_Redpanda","","","test_statefulset",""
"passed","Tue Sep 10 19:38:47 GMT 2024","Tue Sep 10 19:38:47 GMT 2024","27","","test_istio","Test_Istio","","","test_deployment",""
"passed","Tue Sep 10 19:38:43 GMT 2024","Tue Sep 10 19:38:47 GMT 2024","4012","","test_infra","TestInfra","","","test_mindwm_resoures",""
"passed","Tue Sep 10 19:30:25 GMT 2024","Tue Sep 10 19:38:39 GMT 2024","494172","","test_infra","TestInfra","","","test_argocd_app_async_wait",""
"broken","Tue Sep 10 19:38:48 GMT 2024","Tue Sep 10 19:38:53 GMT 2024","5000","","test_ping_pong","Test_PingPong","","","test_tracesql",""
"passed","Tue Sep 10 19:38:47 GMT 2024","Tue Sep 10 19:38:47 GMT 2024","0","","test_knative_eventing","Test_KnativeEventing","","","test_statefulset",""
"passed","Tue Sep 10 19:38:43 GMT 2024","Tue Sep 10 19:38:43 GMT 2024","15","","test_crossplane","Test_Crossplane","","","test_ns",""
"passed","Tue Sep 10 19:38:47 GMT 2024","Tue Sep 10 19:38:47 GMT 2024","13","","test_istio","Test_Istio","","","test_service",""
"passed","Tue Sep 10 19:38:43 GMT 2024","Tue Sep 10 19:38:43 GMT 2024","40","","test_crossplane","Test_Crossplane","","","test_deployment",""
"passed","Tue Sep 10 19:38:47 GMT 2024","Tue Sep 10 19:38:47 GMT 2024","0","","test_istio","Test_Istio","","","test_statefulset",""
"passed","Tue Sep 10 19:38:48 GMT 2024","Tue Sep 10 19:38:48 GMT 2024","17","","test_nats","Test_Nats","","","test_deployment",""
"passed","Tue Sep 10 19:38:47 GMT 2024","Tue Sep 10 19:38:48 GMT 2024","66","","test_knative_serving","Test_KnativeEventing","","","test_deployment",""
"passed","Tue Sep 10 19:29:21 GMT 2024","Tue Sep 10 19:30:24 GMT 2024","63019","","test_infra","TestInfra","","","test_argocd_app",""
"passed","Tue Sep 10 19:38:48 GMT 2024","Tue Sep 10 19:38:48 GMT 2024","39","","test_monitoring","Test_Monitoring","","","test_statefulset",""
"passed","Tue Sep 10 19:38:53 GMT 2024","Tue Sep 10 19:38:53 GMT 2024","46","","test_redpanda","Test_Redpanda","","","test_ns",""
"passed","Tue Sep 10 19:38:48 GMT 2024","Tue Sep 10 19:38:48 GMT 2024","34","","test_monitoring","Test_Monitoring","","","test_ns",""
"passed","Tue Sep 10 19:38:48 GMT 2024","Tue Sep 10 19:38:48 GMT 2024","20","","test_nats","Test_Nats","","","test_statefulset",""
"passed","Tue Sep 10 19:38:47 GMT 2024","Tue Sep 10 19:38:47 GMT 2024","28","","test_istio","Test_Istio","","","test_ns",""
"passed","Tue Sep 10 19:38:43 GMT 2024","Tue Sep 10 19:38:43 GMT 2024","0","","test_crossplane","Test_Crossplane","","","test_statefulset",""
"passed","Tue Sep 10 19:38:40 GMT 2024","Tue Sep 10 19:38:43 GMT 2024","2172","","test_infra","TestInfra","","","test_argocd_apps_ensure",""
"passed","Tue Sep 10 19:38:39 GMT 2024","Tue Sep 10 19:38:40 GMT 2024","1050","","test_infra","TestInfra","","","test_crossplane_rolebinding_workaround",""
"passed","Tue Sep 10 19:30:24 GMT 2024","Tue Sep 10 19:30:25 GMT 2024","1586","","test_infra","TestInfra","","","test_argocd_app_sync_async",""
"passed","Tue Sep 10 19:38:48 GMT 2024","Tue Sep 10 19:38:48 GMT 2024","1","","test_knative_serving","Test_KnativeEventing","","","test_statefulset",""
"passed","Tue Sep 10 19:38:48 GMT 2024","Tue Sep 10 19:38:48 GMT 2024","106","","test_monitoring","Test_Monitoring","","","test_deployment",""
"passed","Tue Sep 10 19:38:48 GMT 2024","Tue Sep 10 19:38:48 GMT 2024","21","","test_monitoring","Test_Monitoring","","","test_service",""
"failed","Tue Sep 10 19:38:47 GMT 2024","Tue Sep 10 19:38:47 GMT 2024","24","","test_knative_eventing","Test_KnativeEventing","","","test_service",""
"passed","Tue Sep 10 19:38:43 GMT 2024","Tue Sep 10 19:38:43 GMT 2024","29","","test_crossplane","Test_Crossplane","","","test_service",""
"passed","Tue Sep 10 19:38:48 GMT 2024","Tue Sep 10 19:38:48 GMT 2024","8","","test_nats","Test_Nats","","","test_service",""
"passed","Tue Sep 10 19:38:48 GMT 2024","Tue Sep 10 19:38:48 GMT 2024","21","","test_knative_serving","Test_KnativeEventing","","","test_service",""
"broken","Tue Sep 10 19:38:48 GMT 2024","Tue Sep 10 19:38:48 GMT 2024","0","","test_ping_pong","Test_PingPong","","","test_send_ping_context_broker",""
"failed","Tue Sep 10 19:38:53 GMT 2024","Tue Sep 10 19:38:53 GMT 2024","17","","test_redpanda","Test_Redpanda","","","test_deployment",""
"passed","Tue Sep 10 19:28:30 GMT 2024","Tue Sep 10 19:29:21 GMT 2024","50676","","test_infra","TestInfra","","","test_cluster",""
"passed","Tue Sep 10 19:38:48 GMT 2024","Tue Sep 10 19:38:48 GMT 2024","26","","test_nats","Test_Nats","","","test_ns",""
"passed","Tue Sep 10 19:38:47 GMT 2024","Tue Sep 10 19:38:47 GMT 2024","18","","test_knative_eventing","Test_KnativeEventing","","","test_ns",""
"failed","Tue Sep 10 19:38:53 GMT 2024","Tue Sep 10 19:38:53 GMT 2024","19","","test_redpanda","Test_Redpanda","","","test_service",""
"passed","Tue Sep 10 19:38:47 GMT 2024","Tue Sep 10 19:38:47 GMT 2024","27","","test_knative_serving","Test_KnativeEventing","","","test_ns",""
