"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 03 14:15:46 GMT 2024","Thu Oct 03 14:17:26 GMT 2024","99688","features","7_mindwm_two_users_one_context","","","","test_scenarios[file:features/7_mindwm_two_users_one_context.feature-MindWM two users one context function test-Create context tokyo[table_rows:[line: 20]]]",""
"passed","Thu Oct 03 14:01:15 GMT 2024","Thu Oct 03 14:01:16 GMT 2024","1070","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Create Context]",""
"passed","Thu Oct 03 14:06:43 GMT 2024","Thu Oct 03 14:07:04 GMT 2024","21410","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Send ping via broker-ingress.knative-eventing/context-green4/context-broker[table_rows:[line: 82]]]",""
"passed","Thu Oct 03 14:15:43 GMT 2024","Thu Oct 03 14:15:44 GMT 2024","209","features","6_mindwm_two_hosts_one_user","","","","test_scenarios[file:features/6_mindwm_two_hosts_one_user.feature-MindWM two hosts one user function test-Cleanup hosts travellaptop in user shesha[table_rows:[line: 99]]]",""
"passed","Thu Oct 03 14:17:36 GMT 2024","Thu Oct 03 14:17:46 GMT 2024","10190","features","7_mindwm_two_users_one_context","","","","test_scenarios[file:features/7_mindwm_two_users_one_context.feature-MindWM two users one context function test-Create tengu and connects it to tokyo[table_rows:[line: 28]]]",""
"passed","Thu Oct 03 14:15:19 GMT 2024","Thu Oct 03 14:15:43 GMT 2024","24310","features","6_mindwm_two_hosts_one_user","","","","test_scenarios[file:features/6_mindwm_two_hosts_one_user.feature-MindWM two hosts one user function test-Send iodocument via nats host: workstation01, user: shesha and check that second host received graph the update[table_rows:[line: 88]]]",""
"passed","Thu Oct 03 14:17:57 GMT 2024","Thu Oct 03 14:18:08 GMT 2024","11144","features","7_mindwm_two_users_one_context","","","","test_scenarios[file:features/7_mindwm_two_users_one_context.feature-MindWM two users one context function test-Create tablet resource and connects it to tengu user[table_rows:[line: 36]]]",""
"passed","Thu Oct 03 13:56:59 GMT 2024","Thu Oct 03 13:56:59 GMT 2024","127","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Istio]",""
"passed","Thu Oct 03 14:18:46 GMT 2024","Thu Oct 03 14:18:47 GMT 2024","1199","features","7_mindwm_two_users_one_context","","","","test_scenarios[file:features/7_mindwm_two_users_one_context.feature-MindWM two users one context function test-Cleanup tengu username[table_rows:[line: 84]]]",""
"passed","Thu Oct 03 14:01:28 GMT 2024","Thu Oct 03 14:01:39 GMT 2024","11118","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Create Host]",""
"passed","Thu Oct 03 14:14:53 GMT 2024","Thu Oct 03 14:15:08 GMT 2024","15217","features","6_mindwm_two_hosts_one_user","","","","test_scenarios[file:features/6_mindwm_two_hosts_one_user.feature-MindWM two hosts one user function test-Send ping via nats host: workstation01, user: shesha[table_rows:[line: 61]]]",""
"passed","Thu Oct 03 14:14:30 GMT 2024","Thu Oct 03 14:14:41 GMT 2024","11184","features","6_mindwm_two_hosts_one_user","","","","test_scenarios[file:features/6_mindwm_two_hosts_one_user.feature-MindWM two hosts one user function test-Create workstation01 for user shesha[table_rows:[line: 33]]]",""
"passed","Thu Oct 03 14:06:13 GMT 2024","Thu Oct 03 14:06:42 GMT 2024","28892","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Prepare environment for ping tests[table_rows:[line: 26]]]",""
"passed","Thu Oct 03 14:01:39 GMT 2024","Thu Oct 03 14:01:42 GMT 2024","3358","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Delete Resources and Verify Cleanup]",""
"passed","Thu Oct 03 14:07:37 GMT 2024","Thu Oct 03 14:10:05 GMT 2024","147737","features","4_mindwm_io_context","","","","test_scenarios[file:features/4_mindwm_io_context.feature-MindWM io context function test-io context red[table_rows:[line: 57]]]",""
"passed","Thu Oct 03 14:14:41 GMT 2024","Thu Oct 03 14:14:53 GMT 2024","11170","features","6_mindwm_two_hosts_one_user","","","","test_scenarios[file:features/6_mindwm_two_hosts_one_user.feature-MindWM two hosts one user function test-Create travellaptop for user shesha[table_rows:[line: 34]]]",""
"passed","Thu Oct 03 14:17:26 GMT 2024","Thu Oct 03 14:17:36 GMT 2024","10213","features","7_mindwm_two_users_one_context","","","","test_scenarios[file:features/7_mindwm_two_users_one_context.feature-MindWM two users one context function test-Create godzilla and connects it to tokyo[table_rows:[line: 27]]]",""
"passed","Thu Oct 03 14:17:46 GMT 2024","Thu Oct 03 14:17:57 GMT 2024","11146","features","7_mindwm_two_users_one_context","","","","test_scenarios[file:features/7_mindwm_two_users_one_context.feature-MindWM two users one context function test-Create laptop resource and connects it to godzilla user[table_rows:[line: 35]]]",""
"passed","Thu Oct 03 13:56:58 GMT 2024","Thu Oct 03 13:56:59 GMT 2024","470","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Knative]",""
"passed","Thu Oct 03 13:45:18 GMT 2024","Thu Oct 03 13:56:58 GMT 2024","700109","features","0_0_mindwm_lifecycle","","","","test_scenarios[file:features/0_0_mindwm_lifecycle.feature-Mindwm Lifecycle Management-Deploy Mindwm Cluster and Applications]",""
"passed","Thu Oct 03 14:01:16 GMT 2024","Thu Oct 03 14:01:28 GMT 2024","11524","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Create User]",""
"passed","Thu Oct 03 13:56:59 GMT 2024","Thu Oct 03 14:01:15 GMT 2024","255617","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Redpanda]",""
"passed","Thu Oct 03 14:12:41 GMT 2024","Thu Oct 03 14:12:43 GMT 2024","1349","features","5_mindwm_kafka_cdc","","","","test_scenarios[file:features/5_mindwm_kafka_cdc.feature-MindWM kafka_cdc function test-Cleanup garmr@helheim in blue[table_rows:[line: 82]]]",""
"passed","Thu Oct 03 14:18:45 GMT 2024","Thu Oct 03 14:18:46 GMT 2024","112","features","7_mindwm_two_users_one_context","","","","test_scenarios[file:features/7_mindwm_two_users_one_context.feature-MindWM two users one context function test-Cleanup godzilla username[table_rows:[line: 83]]]",""
"passed","Thu Oct 03 14:03:56 GMT 2024","Thu Oct 03 14:06:13 GMT 2024","137042","features","2_mindwm_crd_resources","","","","test_scenarios[file:features/2_mindwm_crd_resources.feature-MindWM Custom kubernetes resources-Delete Resources and Verify Cleanup]",""
"passed","Thu Oct 03 14:18:47 GMT 2024","Thu Oct 03 14:18:47 GMT 2024","111","features","7_mindwm_two_users_one_context","","","","test_scenarios[file:features/7_mindwm_two_users_one_context.feature-MindWM two users one context function test-Cleanup tokyo context[table_rows:[line: 92]]]",""
"passed","Thu Oct 03 14:01:15 GMT 2024","Thu Oct 03 14:01:15 GMT 2024","260","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Monitoring]",""
"passed","Thu Oct 03 14:12:43 GMT 2024","Thu Oct 03 14:14:30 GMT 2024","107345","features","6_mindwm_two_hosts_one_user","","","","test_scenarios[file:features/6_mindwm_two_hosts_one_user.feature-MindWM two hosts one user function test-Create context varanasi and user shesha[table_rows:[line: 24]]]",""
"passed","Thu Oct 03 14:15:44 GMT 2024","Thu Oct 03 14:15:46 GMT 2024","2301","features","6_mindwm_two_hosts_one_user","","","","test_scenarios[file:features/6_mindwm_two_hosts_one_user.feature-MindWM two hosts one user function test-Cleanup user shesha and context varanasi[table_rows:[line: 110]]]",""
"passed","Thu Oct 03 14:06:42 GMT 2024","Thu Oct 03 14:06:43 GMT 2024","691","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Send pind to knative ping service[table_rows:[line: 50]]]",""
"passed","Thu Oct 03 14:07:26 GMT 2024","Thu Oct 03 14:07:37 GMT 2024","11193","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Send ping via nats[table_rows:[line: 110]]]",""
"passed","Thu Oct 03 14:15:08 GMT 2024","Thu Oct 03 14:15:19 GMT 2024","11193","features","6_mindwm_two_hosts_one_user","","","","test_scenarios[file:features/6_mindwm_two_hosts_one_user.feature-MindWM two hosts one user function test-Send ping via nats host: travellaptop, user: shesha[table_rows:[line: 62]]]",""
"passed","Thu Oct 03 14:07:37 GMT 2024","Thu Oct 03 14:07:37 GMT 2024","191","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Cleanup amanda4@pi6-host in green4[table_rows:[line: 123]]]",""
"passed","Thu Oct 03 14:10:05 GMT 2024","Thu Oct 03 14:10:05 GMT 2024","178","features","4_mindwm_io_context","","","","test_scenarios[file:features/4_mindwm_io_context.feature-MindWM io context function test-Cleanup kitty@tablet in red[table_rows:[line: 70]]]",""
"passed","Thu Oct 03 14:01:42 GMT 2024","Thu Oct 03 14:03:34 GMT 2024","111217","features","2_mindwm_crd_resources","","","","test_scenarios[file:features/2_mindwm_crd_resources.feature-MindWM Custom kubernetes resources-Create Context and check k8s resources]",""
"passed","Thu Oct 03 14:01:15 GMT 2024","Thu Oct 03 14:01:15 GMT 2024","127","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Cert manager]",""
"passed","Thu Oct 03 14:10:05 GMT 2024","Thu Oct 03 14:12:41 GMT 2024","156525","features","5_mindwm_kafka_cdc","","","","test_scenarios[file:features/5_mindwm_kafka_cdc.feature-MindWM kafka_cdc function test-io context blue[table_rows:[line: 69]]]",""
"passed","Thu Oct 03 14:07:04 GMT 2024","Thu Oct 03 14:07:25 GMT 2024","21343","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Send ping via broker-ingress.knative-eventing/user-amanda4/user-broker[table_rows:[line: 83]]]",""
"passed","Thu Oct 03 14:03:34 GMT 2024","Thu Oct 03 14:03:45 GMT 2024","11236","features","2_mindwm_crd_resources","","","","test_scenarios[file:features/2_mindwm_crd_resources.feature-MindWM Custom kubernetes resources-Create User and check k8s resources]",""
"passed","Thu Oct 03 14:18:33 GMT 2024","Thu Oct 03 14:18:44 GMT 2024","11231","features","7_mindwm_two_users_one_context","","","","test_scenarios[file:features/7_mindwm_two_users_one_context.feature-MindWM two users one context function test-Send iodocument via nats host: <host>, user: <username> and check that second user received graph update[table_rows:[line: 64]]]",""
"passed","Thu Oct 03 14:01:15 GMT 2024","Thu Oct 03 14:01:15 GMT 2024","146","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Nats]",""
"passed","Thu Oct 03 14:15:43 GMT 2024","Thu Oct 03 14:15:43 GMT 2024","114","features","6_mindwm_two_hosts_one_user","","","","test_scenarios[file:features/6_mindwm_two_hosts_one_user.feature-MindWM two hosts one user function test-Cleanup hosts workstation01 in user shesha[table_rows:[line: 98]]]",""
"passed","Thu Oct 03 14:03:45 GMT 2024","Thu Oct 03 14:03:56 GMT 2024","11214","features","2_mindwm_crd_resources","","","","test_scenarios[file:features/2_mindwm_crd_resources.feature-MindWM Custom kubernetes resources-Create Host and check k8s resources]",""
"passed","Thu Oct 03 14:18:08 GMT 2024","Thu Oct 03 14:18:33 GMT 2024","24385","features","7_mindwm_two_users_one_context","","","","test_scenarios[file:features/7_mindwm_two_users_one_context.feature-MindWM two users one context function test-Send iodocument via nats host: <host>, user: <username> and check that second user received graph update[table_rows:[line: 63]]]",""
"passed","Thu Oct 03 14:18:44 GMT 2024","Thu Oct 03 14:18:45 GMT 2024","1201","features","7_mindwm_two_users_one_context","","","","test_scenarios[file:features/7_mindwm_two_users_one_context.feature-MindWM two users one context function test-Cleanup tablet host for tengu username[table_rows:[line: 75]]]",""
"passed","Thu Oct 03 14:18:44 GMT 2024","Thu Oct 03 14:18:44 GMT 2024","112","features","7_mindwm_two_users_one_context","","","","test_scenarios[file:features/7_mindwm_two_users_one_context.feature-MindWM two users one context function test-Cleanup laptop host for godzilla username[table_rows:[line: 74]]]",""
