"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 21 15:23:33 GMT 2024","Sat Sep 21 15:23:33 GMT 2024","310","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Monitoring]",""
"passed","Sat Sep 21 15:23:32 GMT 2024","Sat Sep 21 15:23:33 GMT 2024","119","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Cert manager]",""
"passed","Sat Sep 21 15:29:04 GMT 2024","Sat Sep 21 15:29:48 GMT 2024","43980","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Ping green4[table_rows:[line: 50]]]",""
"passed","Sat Sep 21 15:14:42 GMT 2024","Sat Sep 21 15:23:32 GMT 2024","530635","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Redpanda]",""
"passed","Sat Sep 21 15:14:41 GMT 2024","Sat Sep 21 15:14:42 GMT 2024","454","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Knative]",""
"passed","Sat Sep 21 15:23:45 GMT 2024","Sat Sep 21 15:23:57 GMT 2024","11189","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Create Host]",""
"passed","Sat Sep 21 15:23:57 GMT 2024","Sat Sep 21 15:23:59 GMT 2024","2289","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Delete Resources and Verify Cleanup]",""
"failed","Sat Sep 21 15:29:49 GMT 2024","Sat Sep 21 15:32:12 GMT 2024","142900","features","4_mindwm_io_context","","","","test_scenarios[file:features/4_mindwm_io_context.feature-MindWM io context function test-io context red[table_rows:[line: 50]]]",""
"passed","Sat Sep 21 15:23:59 GMT 2024","Sat Sep 21 15:25:54 GMT 2024","115117","features","2_mindwm_crd_resources","","","","test_scenarios[file:features/2_mindwm_crd_resources.feature-MindWM Custom kubernetes resources-Create Context and check k8s resources]",""
"passed","Sat Sep 21 15:23:33 GMT 2024","Sat Sep 21 15:23:34 GMT 2024","1074","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Create Context]",""
"passed","Sat Sep 21 15:14:42 GMT 2024","Sat Sep 21 15:14:42 GMT 2024","118","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Istio]",""
"passed","Sat Sep 21 15:25:54 GMT 2024","Sat Sep 21 15:26:05 GMT 2024","11197","features","2_mindwm_crd_resources","","","","test_scenarios[file:features/2_mindwm_crd_resources.feature-MindWM Custom kubernetes resources-Create User and check k8s resources]",""
"passed","Sat Sep 21 15:23:34 GMT 2024","Sat Sep 21 15:23:45 GMT 2024","11254","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Create User]",""
"passed","Sat Sep 21 15:29:48 GMT 2024","Sat Sep 21 15:29:49 GMT 2024","272","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Cleanup amanda4@pi6-host in green4[table_rows:[line: 63]]]",""
"passed","Sat Sep 21 15:26:05 GMT 2024","Sat Sep 21 15:26:16 GMT 2024","11189","features","2_mindwm_crd_resources","","","","test_scenarios[file:features/2_mindwm_crd_resources.feature-MindWM Custom kubernetes resources-Create Host and check k8s resources]",""
"passed","Sat Sep 21 15:23:33 GMT 2024","Sat Sep 21 15:23:33 GMT 2024","113","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Nats]",""
"passed","Sat Sep 21 15:26:16 GMT 2024","Sat Sep 21 15:29:04 GMT 2024","168025","features","2_mindwm_crd_resources","","","","test_scenarios[file:features/2_mindwm_crd_resources.feature-MindWM Custom kubernetes resources-Delete Resources and Verify Cleanup]",""
"passed","Sat Sep 21 15:03:15 GMT 2024","Sat Sep 21 15:14:41 GMT 2024","686695","features","0_0_mindwm_lifecycle","","","","test_scenarios[file:features/0_0_mindwm_lifecycle.feature-Mindwm Lifecycle Management-Deploy Mindwm Cluster and Applications]",""
