"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 21 11:48:17 GMT 2024","Sat Sep 21 11:49:59 GMT 2024","101296","features","2_mindwm_crd_resources","","","","test_scenarios[file:features/2_mindwm_crd_resources.feature-MindWM Custom kubernetes resources-Create Context and check k8s resources]",""
"passed","Sat Sep 21 11:33:38 GMT 2024","Sat Sep 21 11:43:40 GMT 2024","601832","features","0_0_mindwm_lifecycle","","","","test_scenarios[file:features/0_0_mindwm_lifecycle.feature-Mindwm Lifecycle Management-Deploy Mindwm Cluster and Applications]",""
"passed","Sat Sep 21 11:43:40 GMT 2024","Sat Sep 21 11:47:51 GMT 2024","250467","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Redpanda]",""
"passed","Sat Sep 21 11:50:21 GMT 2024","Sat Sep 21 11:53:17 GMT 2024","176159","features","2_mindwm_crd_resources","","","","test_scenarios[file:features/2_mindwm_crd_resources.feature-MindWM Custom kubernetes resources-Delete Resources and Verify Cleanup]",""
"passed","Sat Sep 21 11:43:40 GMT 2024","Sat Sep 21 11:43:40 GMT 2024","113","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Istio]",""
"passed","Sat Sep 21 11:47:51 GMT 2024","Sat Sep 21 11:47:51 GMT 2024","107","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Cert manager]",""
"passed","Sat Sep 21 11:55:50 GMT 2024","Sat Sep 21 11:55:51 GMT 2024","167","features","4_mindwm_io_context","","","","test_scenarios[file:features/4_mindwm_io_context.feature-MindWM io context function test-Cleanup kitty@tablet in red[table_rows:[line: 53]]]",""
"passed","Sat Sep 21 11:47:52 GMT 2024","Sat Sep 21 11:48:04 GMT 2024","11248","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Create User]",""
"passed","Sat Sep 21 11:47:51 GMT 2024","Sat Sep 21 11:47:51 GMT 2024","238","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Monitoring]",""
"passed","Sat Sep 21 11:47:51 GMT 2024","Sat Sep 21 11:47:52 GMT 2024","1066","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Create Context]",""
"passed","Sat Sep 21 11:43:40 GMT 2024","Sat Sep 21 11:43:40 GMT 2024","492","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Knative]",""
"passed","Sat Sep 21 11:48:04 GMT 2024","Sat Sep 21 11:48:15 GMT 2024","11293","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Create Host]",""
"passed","Sat Sep 21 11:47:51 GMT 2024","Sat Sep 21 11:47:51 GMT 2024","111","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Nats]",""
"passed","Sat Sep 21 11:53:52 GMT 2024","Sat Sep 21 11:53:52 GMT 2024","177","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Cleanup amanda4@pi6-host in green4[table_rows:[line: 60]]]",""
"passed","Sat Sep 21 11:49:59 GMT 2024","Sat Sep 21 11:50:10 GMT 2024","11413","features","2_mindwm_crd_resources","","","","test_scenarios[file:features/2_mindwm_crd_resources.feature-MindWM Custom kubernetes resources-Create User and check k8s resources]",""
"passed","Sat Sep 21 11:50:10 GMT 2024","Sat Sep 21 11:50:21 GMT 2024","11201","features","2_mindwm_crd_resources","","","","test_scenarios[file:features/2_mindwm_crd_resources.feature-MindWM Custom kubernetes resources-Create Host and check k8s resources]",""
"passed","Sat Sep 21 11:53:17 GMT 2024","Sat Sep 21 11:53:52 GMT 2024","34524","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Ping green4[table_rows:[line: 47]]]",""
"passed","Sat Sep 21 11:53:52 GMT 2024","Sat Sep 21 11:55:50 GMT 2024","118197","features","4_mindwm_io_context","","","","test_scenarios[file:features/4_mindwm_io_context.feature-MindWM io context function test-io context red[table_rows:[line: 40]]]",""
"passed","Sat Sep 21 11:48:15 GMT 2024","Sat Sep 21 11:48:17 GMT 2024","2334","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Delete Resources and Verify Cleanup]",""
