"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 23 18:05:57 GMT 2024","Mon Sep 23 18:05:58 GMT 2024","1067","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Create Context]",""
"passed","Mon Sep 23 18:11:49 GMT 2024","Mon Sep 23 18:11:50 GMT 2024","781","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Send pind to knative ping service[table_rows:[line: 49]]]",""
"passed","Mon Sep 23 18:06:22 GMT 2024","Mon Sep 23 18:08:02 GMT 2024","100732","features","2_mindwm_crd_resources","","","","test_scenarios[file:features/2_mindwm_crd_resources.feature-MindWM Custom kubernetes resources-Create Context and check k8s resources]",""
"passed","Mon Sep 23 18:11:20 GMT 2024","Mon Sep 23 18:11:49 GMT 2024","29034","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Prepare environment for ping tests[table_rows:[line: 25]]]",""
"passed","Mon Sep 23 18:06:20 GMT 2024","Mon Sep 23 18:06:22 GMT 2024","1238","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Delete Resources and Verify Cleanup]",""
"passed","Mon Sep 23 18:01:50 GMT 2024","Mon Sep 23 18:01:50 GMT 2024","621","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Knative]",""
"passed","Mon Sep 23 18:01:50 GMT 2024","Mon Sep 23 18:01:51 GMT 2024","106","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Istio]",""
"passed","Mon Sep 23 18:14:58 GMT 2024","Mon Sep 23 18:14:58 GMT 2024","155","features","4_mindwm_io_context","","","","test_scenarios[file:features/4_mindwm_io_context.feature-MindWM io context function test-Cleanup kitty@tablet in red[table_rows:[line: 69]]]",""
"passed","Mon Sep 23 18:12:31 GMT 2024","Mon Sep 23 18:12:41 GMT 2024","10189","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Send ping via nats[table_rows:[line: 109]]]",""
"passed","Mon Sep 23 18:08:25 GMT 2024","Mon Sep 23 18:11:20 GMT 2024","175067","features","2_mindwm_crd_resources","","","","test_scenarios[file:features/2_mindwm_crd_resources.feature-MindWM Custom kubernetes resources-Delete Resources and Verify Cleanup]",""
"passed","Mon Sep 23 17:51:31 GMT 2024","Mon Sep 23 18:01:50 GMT 2024","618701","features","0_0_mindwm_lifecycle","","","","test_scenarios[file:features/0_0_mindwm_lifecycle.feature-Mindwm Lifecycle Management-Deploy Mindwm Cluster and Applications]",""
"passed","Mon Sep 23 18:05:56 GMT 2024","Mon Sep 23 18:05:56 GMT 2024","155","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Nats]",""
"passed","Mon Sep 23 18:05:56 GMT 2024","Mon Sep 23 18:05:56 GMT 2024","254","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Cert manager]",""
"passed","Mon Sep 23 18:05:58 GMT 2024","Mon Sep 23 18:06:09 GMT 2024","11431","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Create User]",""
"passed","Mon Sep 23 18:08:14 GMT 2024","Mon Sep 23 18:08:25 GMT 2024","11251","features","2_mindwm_crd_resources","","","","test_scenarios[file:features/2_mindwm_crd_resources.feature-MindWM Custom kubernetes resources-Create Host and check k8s resources]",""
"passed","Mon Sep 23 18:01:51 GMT 2024","Mon Sep 23 18:05:56 GMT 2024","245479","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Redpanda]",""
"passed","Mon Sep 23 18:05:56 GMT 2024","Mon Sep 23 18:05:57 GMT 2024","294","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Monitoring]",""
"passed","Mon Sep 23 18:14:58 GMT 2024","Mon Sep 23 18:17:29 GMT 2024","151153","features","5_mindwm_kafka_cdc","","","","test_scenarios[file:features/5_mindwm_kafka_cdc.feature-MindWM kafka_cdc function test-io context blue[table_rows:[line: 68]]]",""
"passed","Mon Sep 23 18:17:29 GMT 2024","Mon Sep 23 18:17:31 GMT 2024","1240","features","5_mindwm_kafka_cdc","","","","test_scenarios[file:features/5_mindwm_kafka_cdc.feature-MindWM kafka_cdc function test-Cleanup garmr@helheim in blue[table_rows:[line: 81]]]",""
"passed","Mon Sep 23 18:12:41 GMT 2024","Mon Sep 23 18:14:58 GMT 2024","136527","features","4_mindwm_io_context","","","","test_scenarios[file:features/4_mindwm_io_context.feature-MindWM io context function test-io context red[table_rows:[line: 56]]]",""
"passed","Mon Sep 23 18:06:09 GMT 2024","Mon Sep 23 18:06:20 GMT 2024","11164","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Create Host]",""
"passed","Mon Sep 23 18:12:41 GMT 2024","Mon Sep 23 18:12:41 GMT 2024","188","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Cleanup amanda4@pi6-host in green4[table_rows:[line: 122]]]",""
"passed","Mon Sep 23 18:08:02 GMT 2024","Mon Sep 23 18:08:14 GMT 2024","11356","features","2_mindwm_crd_resources","","","","test_scenarios[file:features/2_mindwm_crd_resources.feature-MindWM Custom kubernetes resources-Create User and check k8s resources]",""
