"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","573","Knative Eventing","features","Thu May 15 19:27:17 UTC 2025","passed","Thu May 15 19:27:18 UTC 2025","","Mindwm event driven architecture","",""
"","33793","Send ping message to the service","features","Thu May 15 19:28:37 UTC 2025","passed","Thu May 15 19:29:11 UTC 2025","","Mindwm event driven architecture","",""
"","276","Knative Serving","features","Thu May 15 19:27:17 UTC 2025","passed","Thu May 15 19:27:17 UTC 2025","","Mindwm event driven architecture","",""
"","167935","cleanup","features","Thu May 15 19:29:11 UTC 2025","passed","Thu May 15 19:31:59 UTC 2025","","Mindwm event driven architecture","",""
"","335","Nats","features","Thu May 15 19:27:19 UTC 2025","passed","Thu May 15 19:27:19 UTC 2025","","Mindwm event driven architecture","",""
"","10247","Create Host workstation","features","Thu May 15 19:35:04 UTC 2025","passed","Thu May 15 19:35:14 UTC 2025","","MindWM Custom kubernetes resources","",""
"","700","Knative operator","features","Thu May 15 19:27:16 UTC 2025","passed","Thu May 15 19:27:17 UTC 2025","","Mindwm event driven architecture","",""
"","341","Redpanda","features","Thu May 15 19:27:18 UTC 2025","passed","Thu May 15 19:27:19 UTC 2025","","Mindwm event driven architecture","",""
"","151382","Prepare environment, context: cyan","features","Thu May 15 19:32:22 UTC 2025","passed","Thu May 15 19:34:54 UTC 2025","","MindWM Custom kubernetes resources","",""
"","150","ArgoCD","features","Thu May 15 19:27:18 UTC 2025","passed","Thu May 15 19:27:18 UTC 2025","","Mindwm event driven architecture","",""
"","562094","Deploy Mindwm Cluster and Applications","features","Thu May 15 19:17:54 UTC 2025","passed","Thu May 15 19:27:16 UTC 2025","","Mindwm Lifecycle Management","",""
"","306","Crossplane","features","Thu May 15 19:27:20 UTC 2025","passed","Thu May 15 19:27:20 UTC 2025","","Mindwm event driven architecture","",""
"","76000","Create configmap with knative function definition","features","Thu May 15 19:27:21 UTC 2025","passed","Thu May 15 19:28:37 UTC 2025","","Mindwm event driven architecture","",""
"","167","Check net-istio pods","features","Thu May 15 19:38:09 UTC 2025","passed","Thu May 15 19:38:10 UTC 2025","","Knative-Serving net-istio","",""
"","211","Cert manager","features","Thu May 15 19:27:19 UTC 2025","passed","Thu May 15 19:27:19 UTC 2025","","Mindwm event driven architecture","",""
"","68","Create Context","features","Thu May 15 19:31:59 UTC 2025","passed","Thu May 15 19:31:59 UTC 2025","","MindWM Custom Resource Definition","",""
"","812","Monitoring","features","Thu May 15 19:27:19 UTC 2025","passed","Thu May 15 19:27:20 UTC 2025","","Mindwm event driven architecture","",""
"","1254","Delete Resources and Verify Cleanup","features","Thu May 15 19:32:21 UTC 2025","passed","Thu May 15 19:32:22 UTC 2025","","MindWM Custom Resource Definition","",""
"","190","zot registry","features","Thu May 15 19:27:21 UTC 2025","passed","Thu May 15 19:27:21 UTC 2025","","Mindwm event driven architecture","",""
"","175079","Delete Resources and Verify Cleanup","features","Thu May 15 19:35:14 UTC 2025","passed","Thu May 15 19:38:09 UTC 2025","","MindWM Custom kubernetes resources","",""
"","11885","Create Host","features","Thu May 15 19:32:09 UTC 2025","passed","Thu May 15 19:32:21 UTC 2025","","MindWM Custom Resource Definition","",""
"","10406","Send ping cloudevent to endpoint broker-ingress.knative-eventing/context-green4/context-broker, username: amanda4, host: pi6-host, traceparent: 00-5df92f3577b34da6a3ce929d0e0e4734-00f067aa0ba902b7-00","features","Thu May 15 19:38:46 UTC 2025","failed","Thu May 15 19:38:56 UTC 2025","","MindWM Ping-pong EDA test","",""
"","35683","Prepare environment for ping tests","features","Thu May 15 19:38:10 UTC 2025","passed","Thu May 15 19:38:45 UTC 2025","","MindWM Ping-pong EDA test","",""
"","10275","Create User bob","features","Thu May 15 19:34:54 UTC 2025","passed","Thu May 15 19:35:04 UTC 2025","","MindWM Custom kubernetes resources","",""
"","221","Istio","features","Thu May 15 19:27:18 UTC 2025","passed","Thu May 15 19:27:18 UTC 2025","","Mindwm event driven architecture","",""
"","292","Send ping to knative ping service, context: green4, username: amanda4, host: pi6-host","features","Thu May 15 19:38:45 UTC 2025","passed","Thu May 15 19:38:46 UTC 2025","","MindWM Ping-pong EDA test","",""
"","504","MindWM CRD","features","Thu May 15 19:27:16 UTC 2025","passed","Thu May 15 19:27:16 UTC 2025","","Mindwm event driven architecture","",""
"","389","Tekton-pipelines","features","Thu May 15 19:27:20 UTC 2025","passed","Thu May 15 19:27:21 UTC 2025","","Mindwm event driven architecture","",""
"","10210","Create User","features","Thu May 15 19:31:59 UTC 2025","passed","Thu May 15 19:32:09 UTC 2025","","MindWM Custom Resource Definition","",""
