"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","220","Istio","features","Sat May 17 04:50:54 UTC 2025","passed","Sat May 17 04:50:54 UTC 2025","","Mindwm event driven architecture","",""
"","142","Check net-istio pods","features","Sat May 17 05:01:37 UTC 2025","passed","Sat May 17 05:01:37 UTC 2025","","Knative-Serving net-istio","",""
"","10133","Create tengu and connects it to tokyo","features","Sat May 17 05:25:53 UTC 2025","passed","Sat May 17 05:26:03 UTC 2025","","MindWM two users one context function test","",""
"","102204","Prepare environment, context: tratata, username: ci, host: localhost","features","Sat May 17 05:34:08 UTC 2025","passed","Sat May 17 05:35:50 UTC 2025","","MindWM manager integration test","",""
"","570","Knative Eventing","features","Sat May 17 04:50:54 UTC 2025","passed","Sat May 17 04:50:54 UTC 2025","","Mindwm event driven architecture","",""
"","10104","Create tablet resource and connects it to tengu user","features","Sat May 17 05:26:13 UTC 2025","passed","Sat May 17 05:26:23 UTC 2025","","MindWM two users one context function test","",""
"","180","zot registry","features","Sat May 17 04:50:57 UTC 2025","passed","Sat May 17 04:50:57 UTC 2025","","Mindwm event driven architecture","",""
"","208","Cleanup godzilla username","features","Sat May 17 05:29:05 UTC 2025","passed","Sat May 17 05:29:05 UTC 2025","","MindWM two users one context function test","",""
"","85893","Create configmap with knative function definition","features","Sat May 17 04:50:57 UTC 2025","passed","Sat May 17 04:52:23 UTC 2025","","Mindwm event driven architecture","",""
"","149","Cleanup garmr@helheim in blue","features","Sat May 17 05:11:33 UTC 2025","passed","Sat May 17 05:11:33 UTC 2025","","MindWM kafka_cdc function test","",""
"","168797","cleanup","features","Sat May 17 04:52:56 UTC 2025","passed","Sat May 17 04:55:45 UTC 2025","","Mindwm event driven architecture","",""
"","72287","Send ping via nats topic ""org.mindwm.amanda4.pi6-host.L3RtcC90bXV4LTEwMDAvZGVmYXVsdA==.09fb195c-c419-6d62-15e0-51b6ee990922.3623.iodocument""","features","Sat May 17 05:02:55 UTC 2025","passed","Sat May 17 05:04:08 UTC 2025","","MindWM Ping-pong EDA test","",""
"","191","Cleanup tablet host for tengu username","features","Sat May 17 05:29:05 UTC 2025","passed","Sat May 17 05:29:05 UTC 2025","","MindWM two users one context function test","",""
"","539","Monitoring","features","Sat May 17 04:50:55 UTC 2025","passed","Sat May 17 04:50:56 UTC 2025","","Mindwm event driven architecture","",""
"","82082","Send cloudevent to ""broker-ingress.knative-eventing/context-red/context-broker""","features","Sat May 17 05:05:49 UTC 2025","passed","Sat May 17 05:07:11 UTC 2025","","MindWM io context function test","",""
"","76264","Send ping via nats host: workstation01, user: shesha","features","Sat May 17 05:20:20 UTC 2025","passed","Sat May 17 05:21:37 UTC 2025","","MindWM two hosts one user function test","",""
"","91038","Prepare environment, context: varanasi, username: shesha","features","Sat May 17 05:18:29 UTC 2025","passed","Sat May 17 05:20:00 UTC 2025","","MindWM two hosts one user function test","",""
"","207","Send ping to knative ping service, context: green4, username: amanda4, host: pi6-host","features","Sat May 17 05:02:12 UTC 2025","passed","Sat May 17 05:02:12 UTC 2025","","MindWM Ping-pong EDA test","",""
"","68256","Verification that the io-document has been delivered and processed","features","Sat May 17 05:36:21 UTC 2025","passed","Sat May 17 05:37:30 UTC 2025","","MindWM manager integration test","",""
"","129","Cleanup ci@localhost in tratata","features","Sat May 17 05:37:30 UTC 2025","passed","Sat May 17 05:37:30 UTC 2025","","MindWM manager integration test","",""
"","76232","Send ping via nats topic ""org.mindwm.flukeman.the-host.clipboard""","features","Sat May 17 05:17:13 UTC 2025","passed","Sat May 17 05:18:29 UTC 2025","","MindWM clipboard EDA test","",""
"","330","Redpanda","features","Sat May 17 04:50:55 UTC 2025","passed","Sat May 17 04:50:55 UTC 2025","","Mindwm event driven architecture","",""
"","323","Tekton-pipelines","features","Sat May 17 04:50:56 UTC 2025","passed","Sat May 17 04:50:57 UTC 2025","","Mindwm event driven architecture","",""
"","264","Delete Resources and Verify Cleanup","features","Sat May 17 04:56:07 UTC 2025","passed","Sat May 17 04:56:07 UTC 2025","","MindWM Custom Resource Definition","",""
"","183924","Create Contexts and Verify All Related Resources Are in Ready State","features","Sat May 17 05:30:28 UTC 2025","passed","Sat May 17 05:33:31 UTC 2025","","Context Resource Readiness and Cleanup Verification","",""
"","10127","Create travellaptop for user shesha","features","Sat May 17 05:20:10 UTC 2025","passed","Sat May 17 05:20:20 UTC 2025","","MindWM two hosts one user function test","",""
"","10206","Create Host workstation","features","Sat May 17 04:58:26 UTC 2025","passed","Sat May 17 04:58:37 UTC 2025","","MindWM Custom kubernetes resources","",""
"","190","Cleanup tokyo context","features","Sat May 17 05:29:06 UTC 2025","passed","Sat May 17 05:29:06 UTC 2025","","MindWM two users one context function test","",""
"","1291","Cleanup user shesha and context varanasi","features","Sat May 17 05:24:17 UTC 2025","passed","Sat May 17 05:24:18 UTC 2025","","MindWM two hosts one user function test","",""
"","21381","Send ping cloudevent to endpoint broker-ingress.knative-eventing/user-amanda4/user-broker, username: amanda4, host: pi6-host, traceparent: 00-6df93f3577b34da6a3ce929d0e0e4742-00f067aa0ba902b7-00","features","Sat May 17 05:02:34 UTC 2025","passed","Sat May 17 05:02:55 UTC 2025","","MindWM Ping-pong EDA test","",""
