"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 12 16:06:15 GMT 2024","Thu Sep 12 16:06:15 GMT 2024","154","","test_monitoring","Test_Monitoring","","","test_deployment",""
"passed","Thu Sep 12 15:54:46 GMT 2024","Thu Sep 12 15:55:59 GMT 2024","73004","","test_infra","TestInfra","","","test_argocd_app",""
"passed","Thu Sep 12 16:06:04 GMT 2024","Thu Sep 12 16:06:05 GMT 2024","1172","","test_infra","TestInfra","","","test_crossplane_rolebinding_workaround",""
"passed","Thu Sep 12 16:06:04 GMT 2024","Thu Sep 12 16:06:04 GMT 2024","34","","test_crossplane","Test_Crossplane","","","test_deployment",""
"passed","Thu Sep 12 16:06:06 GMT 2024","Thu Sep 12 16:06:06 GMT 2024","1","","test_knative_serving","Test_KnativeEventing","","","test_statefulset",""
"passed","Thu Sep 12 16:06:16 GMT 2024","Thu Sep 12 16:06:16 GMT 2024","61","","test_nats","Test_Nats","","","test_service",""
"passed","Thu Sep 12 16:06:06 GMT 2024","Thu Sep 12 16:06:06 GMT 2024","62","","test_knative_serving","Test_KnativeEventing","","","test_deployment",""
"passed","Thu Sep 12 16:06:05 GMT 2024","Thu Sep 12 16:06:05 GMT 2024","32","","test_istio","Test_Istio","","","test_deployment",""
"passed","Thu Sep 12 16:06:04 GMT 2024","Thu Sep 12 16:06:04 GMT 2024","15","","test_crossplane","Test_Crossplane","","","test_ns",""
"passed","Thu Sep 12 16:06:16 GMT 2024","Thu Sep 12 16:06:16 GMT 2024","32","","test_nats","Test_Nats","","","test_ns",""
"passed","Thu Sep 12 16:06:05 GMT 2024","Thu Sep 12 16:06:05 GMT 2024","0","","test_knative_eventing","Test_KnativeEventing","","","test_statefulset",""
"passed","Thu Sep 12 16:06:16 GMT 2024","Thu Sep 12 16:06:16 GMT 2024","31","","test_nats","Test_Nats","","","test_statefulset",""
"passed","Thu Sep 12 16:06:16 GMT 2024","Thu Sep 12 16:06:16 GMT 2024","39","","test_redpanda","Test_Redpanda","","","test_statefulset",""
"passed","Thu Sep 12 16:06:16 GMT 2024","Thu Sep 12 16:06:16 GMT 2024","25","","test_redpanda","Test_Redpanda","","","test_deployment",""
"broken","Thu Sep 12 16:06:12 GMT 2024","Thu Sep 12 16:06:13 GMT 2024","1140","","test_mindwm_context","Test_MindwContext","","","test_kafka_source",""
"broken","Thu Sep 12 16:06:12 GMT 2024","Thu Sep 12 16:06:12 GMT 2024","22","","test_mindwm_context","Test_MindwContext","","","test_context_broker",""
"passed","Thu Sep 12 16:06:16 GMT 2024","Thu Sep 12 16:06:16 GMT 2024","60","","test_monitoring","Test_Monitoring","","","test_statefulset",""
