"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 08 11:10:06 GMT 2024","Tue Oct 08 11:10:17 GMT 2024","11230","features","7_mindwm_two_users_one_context","","","","test_scenarios[file:features/7_mindwm_two_users_one_context.feature-MindWM two users one context function test-Send iodocument via nats host: <host>, user: <username> and check that second user received graph update[table_rows:[line: 64]]]",""
"passed","Tue Oct 08 11:09:20 GMT 2024","Tue Oct 08 11:09:31 GMT 2024","11151","features","7_mindwm_two_users_one_context","","","","test_scenarios[file:features/7_mindwm_two_users_one_context.feature-MindWM two users one context function test-Create laptop resource and connects it to godzilla user[table_rows:[line: 35]]]",""
"passed","Tue Oct 08 10:51:36 GMT 2024","Tue Oct 08 10:51:37 GMT 2024","1097","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Create Context]",""
"passed","Tue Oct 08 10:51:36 GMT 2024","Tue Oct 08 10:51:36 GMT 2024","178","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Nats]",""
"passed","Tue Oct 08 10:51:34 GMT 2024","Tue Oct 08 10:51:35 GMT 2024","744","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Istio]",""
"passed","Tue Oct 08 11:01:23 GMT 2024","Tue Oct 08 11:04:08 GMT 2024","165459","features","5_mindwm_kafka_cdc","","","","test_scenarios[file:features/5_mindwm_kafka_cdc.feature-MindWM kafka_cdc function test-io context blue[table_rows:[line: 69]]]",""
"passed","Tue Oct 08 10:58:51 GMT 2024","Tue Oct 08 10:58:53 GMT 2024","1175","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Cleanup amanda4@pi6-host in green4[table_rows:[line: 123]]]",""
"passed","Tue Oct 08 10:57:57 GMT 2024","Tue Oct 08 10:58:19 GMT 2024","21618","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Send ping via broker-ingress.knative-eventing/context-green4/context-broker[table_rows:[line: 82]]]",""
"passed","Tue Oct 08 11:04:08 GMT 2024","Tue Oct 08 11:04:08 GMT 2024","197","features","5_mindwm_kafka_cdc","","","","test_scenarios[file:features/5_mindwm_kafka_cdc.feature-MindWM kafka_cdc function test-Cleanup garmr@helheim in blue[table_rows:[line: 82]]]",""
"passed","Tue Oct 08 11:10:19 GMT 2024","Tue Oct 08 11:10:19 GMT 2024","143","features","7_mindwm_two_users_one_context","","","","test_scenarios[file:features/7_mindwm_two_users_one_context.feature-MindWM two users one context function test-Cleanup tengu username[table_rows:[line: 84]]]",""
"passed","Tue Oct 08 10:57:57 GMT 2024","Tue Oct 08 10:57:57 GMT 2024","230","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Send pind to knative ping service[table_rows:[line: 50]]]",""
"passed","Tue Oct 08 11:12:05 GMT 2024","Tue Oct 08 11:13:50 GMT 2024","105526","features","8_mindwm_two_contexts","","","","test_scenarios[file:features/8_mindwm_two_contexts.feature-Context Resource Readiness and Cleanup Verification-Create Contexts and Verify All Related Resources Are in Ready State[table_rows:[line: 53]]]",""
"passed","Tue Oct 08 11:09:31 GMT 2024","Tue Oct 08 11:09:42 GMT 2024","11166","features","7_mindwm_two_users_one_context","","","","test_scenarios[file:features/7_mindwm_two_users_one_context.feature-MindWM two users one context function test-Create tablet resource and connects it to tengu user[table_rows:[line: 36]]]",""
"passed","Tue Oct 08 10:58:40 GMT 2024","Tue Oct 08 10:58:51 GMT 2024","11188","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Send ping via nats[table_rows:[line: 110]]]",""
"passed","Tue Oct 08 11:01:22 GMT 2024","Tue Oct 08 11:01:22 GMT 2024","203","features","4_mindwm_io_context","","","","test_scenarios[file:features/4_mindwm_io_context.feature-MindWM io context function test-Cleanup kitty@tablet in red[table_rows:[line: 70]]]",""
"passed","Tue Oct 08 11:06:11 GMT 2024","Tue Oct 08 11:06:22 GMT 2024","11135","features","6_mindwm_two_hosts_one_user","","","","test_scenarios[file:features/6_mindwm_two_hosts_one_user.feature-MindWM two hosts one user function test-Create travellaptop for user shesha[table_rows:[line: 34]]]",""
"passed","Tue Oct 08 11:10:17 GMT 2024","Tue Oct 08 11:10:17 GMT 2024","251","features","7_mindwm_two_users_one_context","","","","test_scenarios[file:features/7_mindwm_two_users_one_context.feature-MindWM two users one context function test-Cleanup tablet host for tengu username[table_rows:[line: 75]]]",""
"passed","Tue Oct 08 11:07:14 GMT 2024","Tue Oct 08 11:08:58 GMT 2024","103387","features","7_mindwm_two_users_one_context","","","","test_scenarios[file:features/7_mindwm_two_users_one_context.feature-MindWM two users one context function test-Create context tokyo[table_rows:[line: 20]]]",""
"failed","Tue Oct 08 11:14:45 GMT 2024","Tue Oct 08 11:14:46 GMT 2024","630","features","9_mindwm_clipboard","","","","test_scenarios[file:features/9_mindwm_clipboard.feature-MindWM clipboard EDA test-Send clipboard to knative ping service[table_rows:[line: 50]]]",""
"passed","Tue Oct 08 11:06:38 GMT 2024","Tue Oct 08 11:06:49 GMT 2024","11219","features","6_mindwm_two_hosts_one_user","","","","test_scenarios[file:features/6_mindwm_two_hosts_one_user.feature-MindWM two hosts one user function test-Send ping via nats host: travellaptop, user: shesha[table_rows:[line: 62]]]",""
"passed","Tue Oct 08 10:54:21 GMT 2024","Tue Oct 08 10:54:32 GMT 2024","11225","features","2_mindwm_crd_resources","","","","test_scenarios[file:features/2_mindwm_crd_resources.feature-MindWM Custom kubernetes resources-Create Host and check k8s resources]",""
"passed","Tue Oct 08 10:51:36 GMT 2024","Tue Oct 08 10:51:36 GMT 2024","399","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Monitoring]",""
"passed","Tue Oct 08 11:06:22 GMT 2024","Tue Oct 08 11:06:38 GMT 2024","15224","features","6_mindwm_two_hosts_one_user","","","","test_scenarios[file:features/6_mindwm_two_hosts_one_user.feature-MindWM two hosts one user function test-Send ping via nats host: workstation01, user: shesha[table_rows:[line: 61]]]",""
"passed","Tue Oct 08 11:13:50 GMT 2024","Tue Oct 08 11:14:03 GMT 2024","12242","features","8_mindwm_two_contexts","","","","test_scenarios[file:features/8_mindwm_two_contexts.feature-Context Resource Readiness and Cleanup Verification-Cleanup Contexts and Verify Resources Are Deleted[table_rows:[line: 62]]]",""
