"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10149","Create tablet resource and connects it to tengu user","features","Sun Jun 22 05:34:58 UTC 2025","passed","Sun Jun 22 05:35:08 UTC 2025","","MindWM two users one context function test","",""
"","21623","Send ping cloudevent to endpoint broker-ingress.knative-eventing/context-green4/context-broker, username: amanda4, host: pi6-host, traceparent: 00-5df92f3577b34da6a3ce929d0e0e4734-00f067aa0ba902b7-00","features","Sun Jun 22 05:09:58 UTC 2025","passed","Sun Jun 22 05:10:19 UTC 2025","","MindWM Ping-pong EDA test","",""
"","70251","Send clipboard cloudevent to knative ping service","features","Sun Jun 22 05:21:33 UTC 2025","passed","Sun Jun 22 05:22:44 UTC 2025","","MindWM clipboard EDA test","",""
"","114508","Create environment","features","Sun Jun 22 05:15:03 UTC 2025","passed","Sun Jun 22 05:16:58 UTC 2025","","MindWM kafka_cdc function test","",""
"","83499","Send iodocument via nats host: workstation01, user: shesha and check that second host received graph the update","features","Sun Jun 22 05:31:26 UTC 2025","passed","Sun Jun 22 05:32:49 UTC 2025","","MindWM two hosts one user function test","",""
"","10159","Create workstation01 for user shesha","features","Sun Jun 22 05:28:34 UTC 2025","passed","Sun Jun 22 05:28:44 UTC 2025","","MindWM two hosts one user function test","",""
"","77","Check that Node-RED contains the expected tabs for context,user,host xrd resources","features","Sun Jun 22 05:07:52 UTC 2025","passed","Sun Jun 22 05:07:52 UTC 2025","","MindWM Custom kubernetes resources","",""
"","59","Create Context","features","Sun Jun 22 05:03:35 UTC 2025","passed","Sun Jun 22 05:03:35 UTC 2025","","MindWM Custom Resource Definition","",""
"","346","Crossplane","features","Sun Jun 22 04:58:51 UTC 2025","passed","Sun Jun 22 04:58:52 UTC 2025","","Mindwm event driven architecture","",""
"","132705","Prepare environment, context: cyan","features","Sun Jun 22 05:04:07 UTC 2025","passed","Sun Jun 22 05:06:20 UTC 2025","","MindWM Custom kubernetes resources","",""
"","87278","Send ping directly to function broker-ingress.knative-eventing/context-philadelphia/context-broker","features","Sun Jun 22 05:22:44 UTC 2025","passed","Sun Jun 22 05:24:11 UTC 2025","","MindWM clipboard EDA test","",""
"","75255","Send ping via nats host: travellaptop, user: shesha","features","Sun Jun 22 05:30:11 UTC 2025","passed","Sun Jun 22 05:31:26 UTC 2025","","MindWM two hosts one user function test","",""
"","47607","""Create"" data capture event","features","Sun Jun 22 05:16:58 UTC 2025","passed","Sun Jun 22 05:17:45 UTC 2025","","MindWM kafka_cdc function test","",""
"","86016","Send ping directly to function broker-ingress.knative-eventing/user-flukeman/user-broker","features","Sun Jun 22 05:24:11 UTC 2025","passed","Sun Jun 22 05:25:37 UTC 2025","","MindWM clipboard EDA test","",""
"","109468","Prepare environment, context: tratata, username: ci, host: localhost","features","Sun Jun 22 05:43:00 UTC 2025","passed","Sun Jun 22 05:44:50 UTC 2025","","MindWM manager integration test","",""
"","607","MindWM CRD","features","Sun Jun 22 04:58:47 UTC 2025","passed","Sun Jun 22 04:58:48 UTC 2025","","Mindwm event driven architecture","",""
"","417","Knative Eventing","features","Sun Jun 22 04:58:49 UTC 2025","passed","Sun Jun 22 04:58:49 UTC 2025","","Mindwm event driven architecture","",""
"","76390","Send ping via nats topic ""org.mindwm.flukeman.the-host.clipboard""","features","Sun Jun 22 05:25:37 UTC 2025","passed","Sun Jun 22 05:26:53 UTC 2025","","MindWM clipboard EDA test","",""
"","270","Cleanup kitty@tablet in red","features","Sun Jun 22 05:15:03 UTC 2025","passed","Sun Jun 22 05:15:03 UTC 2025","","MindWM io context function test","",""
"","78475","Send iodocument via nats host: <host>, user: <username> and check that second user received graph update","features","Sun Jun 22 05:36:31 UTC 2025","passed","Sun Jun 22 05:37:50 UTC 2025","","MindWM two users one context function test","",""
"","10145","Create laptop resource and connects it to godzilla user","features","Sun Jun 22 05:34:47 UTC 2025","passed","Sun Jun 22 05:34:58 UTC 2025","","MindWM two users one context function test","",""
"","21377","Send ping cloudevent to endpoint broker-ingress.knative-eventing/user-amanda4/user-broker, username: amanda4, host: pi6-host, traceparent: 00-6df93f3577b34da6a3ce929d0e0e4742-00f067aa0ba902b7-00","features","Sun Jun 22 05:10:19 UTC 2025","passed","Sun Jun 22 05:10:41 UTC 2025","","MindWM Ping-pong EDA test","",""
