"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21572","Send ping cloudevent to endpoint broker-ingress.knative-eventing/context-green4/context-broker, username: amanda4, host: pi6-host, traceparent: 00-5df92f3577b34da6a3ce929d0e0e4734-00f067aa0ba902b7-00","features","Mon May 19 15:20:52 UTC 2025","passed","Mon May 19 15:21:14 UTC 2025","","MindWM Ping-pong EDA test","",""
"","116354","Create environment","features","Mon May 19 15:26:08 UTC 2025","passed","Mon May 19 15:28:04 UTC 2025","","MindWM kafka_cdc function test","",""
"","35856","Mindwm-manager integration test","features","Mon May 19 15:56:29 UTC 2025","passed","Mon May 19 15:57:05 UTC 2025","","MindWM manager integration test","",""
"","166","Cleanup garmr@helheim in blue","features","Mon May 19 15:30:47 UTC 2025","passed","Mon May 19 15:30:47 UTC 2025","","MindWM kafka_cdc function test","",""
"","184","Check net-istio pods","features","Mon May 19 15:20:16 UTC 2025","passed","Mon May 19 15:20:16 UTC 2025","","Knative-Serving net-istio","",""
"","111073","Prepare environment, context: tratata, username: ci, host: localhost","features","Mon May 19 15:54:38 UTC 2025","passed","Mon May 19 15:56:29 UTC 2025","","MindWM manager integration test","",""
"","77","Create Context","features","Mon May 19 15:14:54 UTC 2025","passed","Mon May 19 15:14:54 UTC 2025","","MindWM Custom Resource Definition","",""
"","10150","Create tengu and connects it to tokyo","features","Mon May 19 15:46:01 UTC 2025","passed","Mon May 19 15:46:11 UTC 2025","","MindWM two users one context function test","",""
"","375","Cleanup hosts travellaptop in user shesha","features","Mon May 19 15:44:05 UTC 2025","passed","Mon May 19 15:44:06 UTC 2025","","MindWM two hosts one user function test","",""
"","316","Send ping to knative ping service, context: green4, username: amanda4, host: pi6-host","features","Mon May 19 15:20:52 UTC 2025","passed","Mon May 19 15:20:52 UTC 2025","","MindWM Ping-pong EDA test","",""
"","76072","Create configmap with knative function definition","features","Mon May 19 15:10:15 UTC 2025","passed","Mon May 19 15:11:31 UTC 2025","","Mindwm event driven architecture","",""
"","76255","Send ping via nats host: travellaptop, user: shesha","features","Mon May 19 15:41:26 UTC 2025","passed","Mon May 19 15:42:43 UTC 2025","","MindWM two hosts one user function test","",""
"","649133","Deploy Mindwm Cluster and Applications","features","Mon May 19 14:59:20 UTC 2025","passed","Mon May 19 15:10:09 UTC 2025","","Mindwm Lifecycle Management","",""
"","104443","Prepare environment, context: tokyo","features","Mon May 19 15:44:06 UTC 2025","passed","Mon May 19 15:45:50 UTC 2025","","MindWM two users one context function test","",""
"","76222","Send ping via nats host: workstation01, user: shesha","features","Mon May 19 15:40:10 UTC 2025","passed","Mon May 19 15:41:26 UTC 2025","","MindWM two hosts one user function test","",""
"","316","Cleanup user shesha and context varanasi","features","Mon May 19 15:44:06 UTC 2025","passed","Mon May 19 15:44:06 UTC 2025","","MindWM two hosts one user function test","",""
"","83553","Send cloudevent to ""broker-ingress.knative-eventing/context-red/context-broker""","features","Mon May 19 15:24:44 UTC 2025","passed","Mon May 19 15:26:08 UTC 2025","","MindWM io context function test","",""
