"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","150","Cleanup amanda4@pi6-host in green4","features","Sat Jun 28 05:10:16 UTC 2025","passed","Sat Jun 28 05:10:16 UTC 2025","","MindWM Ping-pong EDA test","",""
"","86","Check that Node-RED contains the expected tabs for context,user,host xrd resources","features","Sat Jun 28 05:05:37 UTC 2025","passed","Sat Jun 28 05:05:37 UTC 2025","","MindWM Custom kubernetes resources","",""
"","642","Monitoring","features","Sat Jun 28 04:56:25 UTC 2025","passed","Sat Jun 28 04:56:26 UTC 2025","","Mindwm event driven architecture","",""
"","379","Redpanda","features","Sat Jun 28 04:56:25 UTC 2025","passed","Sat Jun 28 04:56:25 UTC 2025","","Mindwm event driven architecture","",""
"","85102","Prepare environment, context: tokyo","features","Sat Jun 28 05:31:01 UTC 2025","passed","Sat Jun 28 05:32:26 UTC 2025","","MindWM two users one context function test","",""
"","280","Istio","features","Sat Jun 28 04:56:24 UTC 2025","passed","Sat Jun 28 04:56:24 UTC 2025","","Mindwm event driven architecture","",""
"","105526","Create environment","features","Sat Jun 28 05:13:27 UTC 2025","passed","Sat Jun 28 05:15:13 UTC 2025","","MindWM kafka_cdc function test","",""
"","106292","Create context red, user kitty, host: tablet","features","Sat Jun 28 05:10:16 UTC 2025","passed","Sat Jun 28 05:12:03 UTC 2025","","MindWM io context function test","",""
"","180126","Create Contexts and Verify All Related Resources Are in Ready State","features","Sat Jun 28 05:37:21 UTC 2025","passed","Sat Jun 28 05:40:21 UTC 2025","","Context Resource Readiness and Cleanup Verification","",""
"","201","zot registry","features","Sat Jun 28 04:56:27 UTC 2025","passed","Sat Jun 28 04:56:27 UTC 2025","","Mindwm event driven architecture","",""
"","10135","Create godzilla and connects it to tokyo","features","Sat Jun 28 05:32:26 UTC 2025","passed","Sat Jun 28 05:32:37 UTC 2025","","MindWM two users one context function test","",""
"","273","Cleanup kitty@tablet in red","features","Sat Jun 28 05:13:27 UTC 2025","passed","Sat Jun 28 05:13:27 UTC 2025","","MindWM io context function test","",""
"","21348","Send ping cloudevent to endpoint broker-ingress.knative-eventing/user-amanda4/user-broker, username: amanda4, host: pi6-host, traceparent: 00-6df93f3577b34da6a3ce929d0e0e4742-00f067aa0ba902b7-00","features","Sat Jun 28 05:08:42 UTC 2025","passed","Sat Jun 28 05:09:04 UTC 2025","","MindWM Ping-pong EDA test","",""
"","202","Cleanup tablet host for tengu username","features","Sat Jun 28 05:35:49 UTC 2025","passed","Sat Jun 28 05:35:49 UTC 2025","","MindWM two users one context function test","",""
"","72425","""Delete"" data capture event","features","Sat Jun 28 05:16:42 UTC 2025","passed","Sat Jun 28 05:17:55 UTC 2025","","MindWM kafka_cdc function test","",""
"","76213","Send ping via nats host: workstation01, user: shesha","features","Sat Jun 28 05:27:06 UTC 2025","passed","Sat Jun 28 05:28:22 UTC 2025","","MindWM two hosts one user function test","",""
"","82425","Send iodocument via nats host: <host>, user: <username> and check that second user received graph update","features","Sat Jun 28 05:33:07 UTC 2025","passed","Sat Jun 28 05:34:30 UTC 2025","","MindWM two users one context function test","",""
"","103556","Prepare environment, context: varanasi, username: shesha","features","Sat Jun 28 05:25:02 UTC 2025","passed","Sat Jun 28 05:26:45 UTC 2025","","MindWM two hosts one user function test","",""
"","218","Cleanup godzilla username","features","Sat Jun 28 05:35:49 UTC 2025","passed","Sat Jun 28 05:35:50 UTC 2025","","MindWM two users one context function test","",""
"","55","Create Context","features","Sat Jun 28 05:01:16 UTC 2025","passed","Sat Jun 28 05:01:16 UTC 2025","","MindWM Custom Resource Definition","",""
"","306","Cleanup user shesha and context varanasi","features","Sat Jun 28 05:31:01 UTC 2025","passed","Sat Jun 28 05:31:01 UTC 2025","","MindWM two hosts one user function test","",""
"","86752","Send ping directly to function broker-ingress.knative-eventing/user-flukeman/user-broker","features","Sat Jun 28 05:22:19 UTC 2025","passed","Sat Jun 28 05:23:45 UTC 2025","","MindWM clipboard EDA test","",""
"","18243","Cleanup Contexts and Verify Resources Are Deleted","features","Sat Jun 28 05:40:40 UTC 2025","passed","Sat Jun 28 05:40:58 UTC 2025","","Context Resource Readiness and Cleanup Verification","",""
"","168867","cleanup","features","Sat Jun 28 04:58:27 UTC 2025","passed","Sat Jun 28 05:01:16 UTC 2025","","Mindwm event driven architecture","",""
"","33846","Send ping message to the service","features","Sat Jun 28 04:57:53 UTC 2025","passed","Sat Jun 28 04:58:27 UTC 2025","","Mindwm event driven architecture","",""
"","341","Tekton-pipelines","features","Sat Jun 28 04:56:26 UTC 2025","passed","Sat Jun 28 04:56:27 UTC 2025","","Mindwm event driven architecture","",""
"","68995","Send clipboard cloudevent to knative ping service","features","Sat Jun 28 05:19:42 UTC 2025","passed","Sat Jun 28 05:20:51 UTC 2025","","MindWM clipboard EDA test","",""
"","47373","""Create"" data capture event","features","Sat Jun 28 05:15:13 UTC 2025","passed","Sat Jun 28 05:16:00 UTC 2025","","MindWM kafka_cdc function test","",""
"","76165","Send ping via nats host: travellaptop, user: shesha","features","Sat Jun 28 05:28:22 UTC 2025","passed","Sat Jun 28 05:29:38 UTC 2025","","MindWM two hosts one user function test","",""
"","11570","Create Host","features","Sat Jun 28 05:01:26 UTC 2025","passed","Sat Jun 28 05:01:38 UTC 2025","","MindWM Custom Resource Definition","",""
"","10129","Create travellaptop for user shesha","features","Sat Jun 28 05:26:56 UTC 2025","passed","Sat Jun 28 05:27:06 UTC 2025","","MindWM two hosts one user function test","",""
"","180","Cleanup garmr@helheim in blue","features","Sat Jun 28 05:17:55 UTC 2025","passed","Sat Jun 28 05:17:55 UTC 2025","","MindWM kafka_cdc function test","",""
"","10275","Create tengu and connects it to tokyo","features","Sat Jun 28 05:32:37 UTC 2025","passed","Sat Jun 28 05:32:47 UTC 2025","","MindWM two users one context function test","",""
"","492","Knative Serving","features","Sat Jun 28 04:56:23 UTC 2025","passed","Sat Jun 28 04:56:23 UTC 2025","","Mindwm event driven architecture","",""
"","41934","""Update"" data capture event","features","Sat Jun 28 05:16:00 UTC 2025","passed","Sat Jun 28 05:16:42 UTC 2025","","MindWM kafka_cdc function test","",""
"","88","Check that Node-RED contains the expected tabs for context,user,host xrd resources","features","Sat Jun 28 05:05:37 UTC 2025","passed","Sat Jun 28 05:05:37 UTC 2025","","MindWM Custom kubernetes resources","",""
"","79489","Send iodocument via nats host: <host>, user: <username> and check that second user received graph update","features","Sat Jun 28 05:34:30 UTC 2025","passed","Sat Jun 28 05:35:49 UTC 2025","","MindWM two users one context function test","",""
"","130744","Prepare environment, context: cyan","features","Sat Jun 28 05:01:49 UTC 2025","passed","Sat Jun 28 05:04:00 UTC 2025","","MindWM Custom kubernetes resources","",""
"","89871","Create Contexts and Verify All Related Resources Are in Ready State","features","Sat Jun 28 05:35:51 UTC 2025","passed","Sat Jun 28 05:37:21 UTC 2025","","Context Resource Readiness and Cleanup Verification","",""
"","72353","Send ping via nats topic ""org.mindwm.amanda4.pi6-host.L3RtcC90bXV4LTEwMDAvZGVmYXVsdA==.09fb195c-c419-6d62-15e0-51b6ee990922.3623.iodocument""","features","Sat Jun 28 05:09:04 UTC 2025","passed","Sat Jun 28 05:10:16 UTC 2025","","MindWM Ping-pong EDA test","",""
"","1327","Delete Resources and Verify Cleanup","features","Sat Jun 28 05:01:48 UTC 2025","passed","Sat Jun 28 05:01:49 UTC 2025","","MindWM Custom Resource Definition","",""
"","10272","Create User bob","features","Sat Jun 28 05:04:00 UTC 2025","passed","Sat Jun 28 05:04:10 UTC 2025","","MindWM Custom kubernetes resources","",""
"","10226","Create tablet resource and connects it to tengu user","features","Sat Jun 28 05:32:57 UTC 2025","passed","Sat Jun 28 05:33:07 UTC 2025","","MindWM two users one context function test","",""
