"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 09 21:39:31 GMT 2024","Mon Sep 09 21:39:34 GMT 2024","3217","","test_ping_pong","Test_PingPong","","","test_send_ping_context_broker",""
"passed","Mon Sep 09 21:39:35 GMT 2024","Mon Sep 09 21:39:35 GMT 2024","28","","test_monitoring","Test_Monitoring","","","test_statefulset",""
"passed","Mon Sep 09 21:39:40 GMT 2024","Mon Sep 09 21:39:40 GMT 2024","11","","test_knative_eventing","Test_KnativeEventing","","","test_service",""
"passed","Mon Sep 09 21:39:34 GMT 2024","Mon Sep 09 21:39:34 GMT 2024","0","","test_crossplane","Test_Crossplane","","","test_statefulset",""
"passed","Mon Sep 09 21:39:35 GMT 2024","Mon Sep 09 21:39:40 GMT 2024","5073","","test_ping_pong","Test_PingPong","","","test_tracesql",""
"passed","Mon Sep 09 21:39:35 GMT 2024","Mon Sep 09 21:39:35 GMT 2024","24","","test_nats","Test_Nats","","","test_deployment",""
"passed","Mon Sep 09 21:39:35 GMT 2024","Mon Sep 09 21:39:35 GMT 2024","0","","test_knative_eventing","Test_KnativeEventing","","","test_statefulset",""
"passed","Mon Sep 09 21:39:41 GMT 2024","Mon Sep 09 21:39:41 GMT 2024","10","","test_redpanda","Test_Redpanda","","","test_service",""
"passed","Mon Sep 09 21:39:35 GMT 2024","Mon Sep 09 21:39:35 GMT 2024","81","","test_knative_eventing","Test_KnativeEventing","","","test_deployment",""
"passed","Mon Sep 09 21:39:31 GMT 2024","Mon Sep 09 21:39:31 GMT 2024","17","","test_nats","Test_Nats","","","test_ns",""
"passed","Mon Sep 09 21:39:40 GMT 2024","Mon Sep 09 21:39:40 GMT 2024","24","","test_redpanda","Test_Redpanda","","","test_deployment",""
"passed","Mon Sep 09 21:39:35 GMT 2024","Mon Sep 09 21:39:35 GMT 2024","0","","test_istio","Test_Istio","","","test_statefulset",""
"passed","Mon Sep 09 21:39:31 GMT 2024","Mon Sep 09 21:39:31 GMT 2024","13","","test_istio","Test_Istio","","","test_ns",""
"passed","Mon Sep 09 21:39:35 GMT 2024","Mon Sep 09 21:39:35 GMT 2024","40","","test_istio","Test_Istio","","","test_deployment",""
"passed","Mon Sep 09 21:39:31 GMT 2024","Mon Sep 09 21:39:31 GMT 2024","15","","test_knative_eventing","Test_KnativeEventing","","","test_ns",""
"passed","Mon Sep 09 21:39:34 GMT 2024","Mon Sep 09 21:39:34 GMT 2024","136","","test_crossplane","Test_Crossplane","","","test_deployment",""
"passed","Mon Sep 09 21:39:41 GMT 2024","Mon Sep 09 21:39:41 GMT 2024","14","","test_knative_serving","Test_KnativeEventing","","","test_service",""
"passed","Mon Sep 09 21:39:35 GMT 2024","Mon Sep 09 21:39:35 GMT 2024","1","","test_knative_serving","Test_KnativeEventing","","","test_statefulset",""
"passed","Mon Sep 09 21:39:40 GMT 2024","Mon Sep 09 21:39:40 GMT 2024","11","","test_istio","Test_Istio","","","test_service",""
"passed","Mon Sep 09 21:39:41 GMT 2024","Mon Sep 09 21:39:41 GMT 2024","10","","test_nats","Test_Nats","","","test_service",""
"passed","Mon Sep 09 21:39:40 GMT 2024","Mon Sep 09 21:39:40 GMT 2024","30","","test_redpanda","Test_Redpanda","","","test_statefulset",""
"passed","Mon Sep 09 21:39:31 GMT 2024","Mon Sep 09 21:39:31 GMT 2024","14","","test_crossplane","Test_Crossplane","","","test_ns",""
"passed","Mon Sep 09 21:39:35 GMT 2024","Mon Sep 09 21:39:35 GMT 2024","64","","test_monitoring","Test_Monitoring","","","test_deployment",""
"passed","Mon Sep 09 21:39:31 GMT 2024","Mon Sep 09 21:39:31 GMT 2024","16","","test_knative_serving","Test_KnativeEventing","","","test_ns",""
"passed","Mon Sep 09 21:39:31 GMT 2024","Mon Sep 09 21:39:31 GMT 2024","17","","test_monitoring","Test_Monitoring","","","test_ns",""
"passed","Mon Sep 09 21:39:41 GMT 2024","Mon Sep 09 21:39:41 GMT 2024","17","","test_monitoring","Test_Monitoring","","","test_service",""
"passed","Mon Sep 09 21:39:34 GMT 2024","Mon Sep 09 21:39:34 GMT 2024","39","","test_redpanda","Test_Redpanda","","","test_ns",""
"passed","Mon Sep 09 21:39:40 GMT 2024","Mon Sep 09 21:39:40 GMT 2024","11","","test_crossplane","Test_Crossplane","","","test_service",""
"passed","Mon Sep 09 21:39:35 GMT 2024","Mon Sep 09 21:39:35 GMT 2024","83","","test_knative_serving","Test_KnativeEventing","","","test_deployment",""
"passed","Mon Sep 09 21:39:35 GMT 2024","Mon Sep 09 21:39:35 GMT 2024","28","","test_nats","Test_Nats","","","test_statefulset",""
