"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Oct 02 14:13:33 GMT 2024","Wed Oct 02 14:16:09 GMT 2024","155928","features","2_mindwm_crd_resources","","","","test_scenarios[file:features/2_mindwm_crd_resources.feature-MindWM Custom kubernetes resources-Delete Resources and Verify Cleanup]",""
"passed","Wed Oct 02 14:17:33 GMT 2024","Wed Oct 02 14:17:33 GMT 2024","153","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Cleanup amanda4@pi6-host in green4[table_rows:[line: 123]]]",""
"passed","Wed Oct 02 14:16:38 GMT 2024","Wed Oct 02 14:16:39 GMT 2024","783","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Send pind to knative ping service[table_rows:[line: 50]]]",""
"passed","Wed Oct 02 14:11:23 GMT 2024","Wed Oct 02 14:11:25 GMT 2024","2266","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Delete Resources and Verify Cleanup]",""
"passed","Wed Oct 02 14:10:59 GMT 2024","Wed Oct 02 14:10:59 GMT 2024","116","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Cert manager]",""
"passed","Wed Oct 02 14:24:28 GMT 2024","Wed Oct 02 14:24:43 GMT 2024","15276","features","6_mindwm_two_hosts_one_user","","","","test_scenarios[file:features/6_mindwm_two_hosts_one_user.feature-MindWM two hosts one user function test-Send ping via nats host: workstation01, user: shesha[table_rows:[line: 61]]]",""
"passed","Wed Oct 02 14:16:39 GMT 2024","Wed Oct 02 14:17:00 GMT 2024","21759","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Send ping via broker-ingress.knative-eventing/context-green4/context-broker[table_rows:[line: 82]]]",""
"passed","Wed Oct 02 14:17:22 GMT 2024","Wed Oct 02 14:17:33 GMT 2024","11146","features","3_mindwm_ping_pong","","","","test_scenarios[file:features/3_mindwm_ping_pong.feature-MindWM Ping-pong EDA test-Send ping via nats[table_rows:[line: 110]]]",""
"passed","Wed Oct 02 14:19:55 GMT 2024","Wed Oct 02 14:22:25 GMT 2024","149897","features","5_mindwm_kafka_cdc","","","","test_scenarios[file:features/5_mindwm_kafka_cdc.feature-MindWM kafka_cdc function test-io context blue[table_rows:[line: 69]]]",""
"passed","Wed Oct 02 14:07:03 GMT 2024","Wed Oct 02 14:07:03 GMT 2024","99","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Istio]",""
"passed","Wed Oct 02 14:10:59 GMT 2024","Wed Oct 02 14:11:00 GMT 2024","1061","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Create Context]",""
"passed","Wed Oct 02 14:07:03 GMT 2024","Wed Oct 02 14:07:03 GMT 2024","427","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Knative]",""
