"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10235","Create Host workstation","features","Sun May 25 05:03:04 UTC 2025","passed","Sun May 25 05:03:14 UTC 2025","","MindWM Custom kubernetes resources","",""
"","10072","Create mindwm-function","features","Sun May 25 05:00:38 UTC 2025","passed","Sun May 25 05:00:48 UTC 2025","","MindWM Custom Resource Definition","",""
"","10103","Create User","features","Sun May 25 05:00:16 UTC 2025","passed","Sun May 25 05:00:26 UTC 2025","","MindWM Custom Resource Definition","",""
"","66751","Create mindwm python function magika","features","Sun May 25 05:03:14 UTC 2025","broken","Sun May 25 05:04:21 UTC 2025","","MindWM Custom kubernetes resources","",""
"","622","Monitoring","features","Sun May 25 04:55:16 UTC 2025","passed","Sun May 25 04:55:17 UTC 2025","","Mindwm event driven architecture","",""
"","57","Create Context","features","Sun May 25 05:00:16 UTC 2025","passed","Sun May 25 05:00:16 UTC 2025","","MindWM Custom Resource Definition","",""
"","554078","Deploy Mindwm Cluster and Applications","features","Sun May 25 04:45:59 UTC 2025","passed","Sun May 25 04:55:13 UTC 2025","","Mindwm Lifecycle Management","",""
"","171","Cert manager","features","Sun May 25 04:55:16 UTC 2025","passed","Sun May 25 04:55:16 UTC 2025","","Mindwm event driven architecture","",""
"","349","Redpanda","features","Sun May 25 04:55:15 UTC 2025","passed","Sun May 25 04:55:16 UTC 2025","","Mindwm event driven architecture","",""
"","466","Knative operator","features","Sun May 25 04:55:13 UTC 2025","passed","Sun May 25 04:55:14 UTC 2025","","Mindwm event driven architecture","",""
"","472","MindWM CRD","features","Sun May 25 04:55:13 UTC 2025","passed","Sun May 25 04:55:13 UTC 2025","","Mindwm event driven architecture","",""
"","1430","Delete Resources and Verify Cleanup","features","Sun May 25 05:00:48 UTC 2025","passed","Sun May 25 05:00:49 UTC 2025","","MindWM Custom Resource Definition","",""
"","180","Nats","features","Sun May 25 04:55:16 UTC 2025","passed","Sun May 25 04:55:16 UTC 2025","","Mindwm event driven architecture","",""
"","266","Tekton-pipelines","features","Sun May 25 04:55:17 UTC 2025","passed","Sun May 25 04:55:17 UTC 2025","","Mindwm event driven architecture","",""
"","162","ArgoCD","features","Sun May 25 04:55:15 UTC 2025","passed","Sun May 25 04:55:15 UTC 2025","","Mindwm event driven architecture","",""
"","168863","cleanup","features","Sun May 25 04:57:27 UTC 2025","passed","Sun May 25 05:00:16 UTC 2025","","Mindwm event driven architecture","",""
"","520","Knative Eventing","features","Sun May 25 04:55:14 UTC 2025","passed","Sun May 25 04:55:15 UTC 2025","","Mindwm event driven architecture","",""
"","174","Istio","features","Sun May 25 04:55:15 UTC 2025","passed","Sun May 25 04:55:15 UTC 2025","","Mindwm event driven architecture","",""
"","95807","Create configmap with knative function definition","features","Sun May 25 04:55:17 UTC 2025","passed","Sun May 25 04:56:53 UTC 2025","","Mindwm event driven architecture","",""
"","33885","Send ping message to the service","features","Sun May 25 04:56:53 UTC 2025","passed","Sun May 25 04:57:27 UTC 2025","","Mindwm event driven architecture","",""
"","303","zot registry","features","Sun May 25 04:55:17 UTC 2025","passed","Sun May 25 04:55:17 UTC 2025","","Mindwm event driven architecture","",""
"","124128","Prepare environment, context: cyan","features","Sun May 25 05:00:49 UTC 2025","passed","Sun May 25 05:02:53 UTC 2025","","MindWM Custom kubernetes resources","",""
"","299","Knative Serving","features","Sun May 25 04:55:14 UTC 2025","passed","Sun May 25 04:55:14 UTC 2025","","Mindwm event driven architecture","",""
"","314","Crossplane","features","Sun May 25 04:55:17 UTC 2025","passed","Sun May 25 04:55:17 UTC 2025","","Mindwm event driven architecture","",""
"","10282","Create User bob","features","Sun May 25 05:02:53 UTC 2025","passed","Sun May 25 05:03:04 UTC 2025","","MindWM Custom kubernetes resources","",""
"","11485","Create Host","features","Sun May 25 05:00:26 UTC 2025","passed","Sun May 25 05:00:38 UTC 2025","","MindWM Custom Resource Definition","",""
