"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","181157","Delete Resources and Verify Cleanup","features","Fri May 16 14:36:07 UTC 2025","passed","Fri May 16 14:39:08 UTC 2025","","MindWM Custom kubernetes resources","",""
"","679","Knative operator","features","Fri May 16 14:28:22 UTC 2025","passed","Fri May 16 14:28:23 UTC 2025","","Mindwm event driven architecture","",""
"","10326","Create Host workstation","features","Fri May 16 14:35:57 UTC 2025","passed","Fri May 16 14:36:07 UTC 2025","","MindWM Custom kubernetes resources","",""
"","30426","Send ping cloudevent to endpoint broker-ingress.knative-eventing/context-green4/context-broker, username: amanda4, host: pi6-host, traceparent: 00-5df92f3577b34da6a3ce929d0e0e4734-00f067aa0ba902b7-00","features","Fri May 16 14:39:44 UTC 2025","failed","Fri May 16 14:40:14 UTC 2025","","MindWM Ping-pong EDA test","",""
"","693","Redpanda","features","Fri May 16 14:28:25 UTC 2025","passed","Fri May 16 14:28:25 UTC 2025","","Mindwm event driven architecture","",""
"","291","Istio","features","Fri May 16 14:28:24 UTC 2025","passed","Fri May 16 14:28:24 UTC 2025","","Mindwm event driven architecture","",""
"","593901","Deploy Mindwm Cluster and Applications","features","Fri May 16 14:18:28 UTC 2025","passed","Fri May 16 14:28:22 UTC 2025","","Mindwm Lifecycle Management","",""
"","75911","Create configmap with knative function definition","features","Fri May 16 14:28:27 UTC 2025","passed","Fri May 16 14:29:43 UTC 2025","","Mindwm event driven architecture","",""
"","228","Check net-istio pods","features","Fri May 16 14:39:08 UTC 2025","passed","Fri May 16 14:39:08 UTC 2025","","Knative-Serving net-istio","",""
"","307","Knative Serving","features","Fri May 16 14:28:23 UTC 2025","passed","Fri May 16 14:28:23 UTC 2025","","Mindwm event driven architecture","",""
"","11852","Create Host","features","Fri May 16 14:33:16 UTC 2025","passed","Fri May 16 14:33:28 UTC 2025","","MindWM Custom Resource Definition","",""
"","265","Crossplane","features","Fri May 16 14:28:27 UTC 2025","passed","Fri May 16 14:28:27 UTC 2025","","Mindwm event driven architecture","",""
"","376","Knative Eventing","features","Fri May 16 14:28:23 UTC 2025","passed","Fri May 16 14:28:24 UTC 2025","","Mindwm event driven architecture","",""
"","255","Delete Resources and Verify Cleanup","features","Fri May 16 14:33:28 UTC 2025","passed","Fri May 16 14:33:29 UTC 2025","","MindWM Custom Resource Definition","",""
"","191","zot registry","features","Fri May 16 14:28:27 UTC 2025","passed","Fri May 16 14:28:27 UTC 2025","","Mindwm event driven architecture","",""
"","10259","Create User bob","features","Fri May 16 14:35:46 UTC 2025","passed","Fri May 16 14:35:57 UTC 2025","","MindWM Custom kubernetes resources","",""
"","35518","Prepare environment for ping tests","features","Fri May 16 14:39:08 UTC 2025","passed","Fri May 16 14:39:44 UTC 2025","","MindWM Ping-pong EDA test","",""
"","60","Create Context","features","Fri May 16 14:33:06 UTC 2025","passed","Fri May 16 14:33:06 UTC 2025","","MindWM Custom Resource Definition","",""
"","259","Tekton-pipelines","features","Fri May 16 14:28:27 UTC 2025","passed","Fri May 16 14:28:27 UTC 2025","","Mindwm event driven architecture","",""
"","194","Send ping to knative ping service, context: green4, username: amanda4, host: pi6-host","features","Fri May 16 14:39:44 UTC 2025","passed","Fri May 16 14:39:44 UTC 2025","","MindWM Ping-pong EDA test","",""
"","168944","cleanup","features","Fri May 16 14:30:17 UTC 2025","passed","Fri May 16 14:33:06 UTC 2025","","Mindwm event driven architecture","",""
"","320","ArgoCD","features","Fri May 16 14:28:24 UTC 2025","passed","Fri May 16 14:28:24 UTC 2025","","Mindwm event driven architecture","",""
"","310","Cert manager","features","Fri May 16 14:28:25 UTC 2025","passed","Fri May 16 14:28:26 UTC 2025","","Mindwm event driven architecture","",""
"","507","MindWM CRD","features","Fri May 16 14:28:22 UTC 2025","passed","Fri May 16 14:28:22 UTC 2025","","Mindwm event driven architecture","",""
"","137625","Prepare environment, context: cyan","features","Fri May 16 14:33:29 UTC 2025","passed","Fri May 16 14:35:46 UTC 2025","","MindWM Custom kubernetes resources","",""
"","335","Nats","features","Fri May 16 14:28:26 UTC 2025","passed","Fri May 16 14:28:26 UTC 2025","","Mindwm event driven architecture","",""
"","33742","Send ping message to the service","features","Fri May 16 14:29:43 UTC 2025","passed","Fri May 16 14:30:17 UTC 2025","","Mindwm event driven architecture","",""
"","10403","Create User","features","Fri May 16 14:33:06 UTC 2025","passed","Fri May 16 14:33:16 UTC 2025","","MindWM Custom Resource Definition","",""
"","676","Monitoring","features","Fri May 16 14:28:26 UTC 2025","passed","Fri May 16 14:28:27 UTC 2025","","Mindwm event driven architecture","",""
