"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 21 11:13:26 GMT 2024","Sat Sep 21 11:13:29 GMT 2024","2331","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Delete Resources and Verify Cleanup]",""
"passed","Sat Sep 21 11:13:03 GMT 2024","Sat Sep 21 11:13:03 GMT 2024","116","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Nats]",""
"passed","Sat Sep 21 11:13:15 GMT 2024","Sat Sep 21 11:13:26 GMT 2024","11147","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Create Host]",""
"passed","Sat Sep 21 11:13:03 GMT 2024","Sat Sep 21 11:13:04 GMT 2024","1061","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Create Context]",""
"passed","Sat Sep 21 11:08:52 GMT 2024","Sat Sep 21 11:08:52 GMT 2024","103","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Istio]",""
"passed","Sat Sep 21 11:13:04 GMT 2024","Sat Sep 21 11:13:15 GMT 2024","11243","features","1_mindwm_crd","","","","test_scenarios[file:features/1_mindwm_crd.feature-MindWM Custom Resource Definition-Create User]",""
"passed","Sat Sep 21 11:08:52 GMT 2024","Sat Sep 21 11:08:52 GMT 2024","410","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Knative]",""
"broken","Sat Sep 21 11:15:35 GMT 2024","Sat Sep 21 11:15:35 GMT 2024","105","features","2_mindwm_crd_resources","","","","test_scenarios[file:features/2_mindwm_crd_resources.feature-MindWM Custom kubernetes resources-Delete Resources and Verify Cleanup]",""
"passed","Sat Sep 21 11:15:13 GMT 2024","Sat Sep 21 11:15:24 GMT 2024","11271","features","2_mindwm_crd_resources","","","","test_scenarios[file:features/2_mindwm_crd_resources.feature-MindWM Custom kubernetes resources-Create User and check k8s resources]",""
"passed","Sat Sep 21 11:08:52 GMT 2024","Sat Sep 21 11:13:02 GMT 2024","250459","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Redpanda]",""
"passed","Sat Sep 21 11:13:03 GMT 2024","Sat Sep 21 11:13:03 GMT 2024","129","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Cert manager]",""
"passed","Sat Sep 21 11:13:03 GMT 2024","Sat Sep 21 11:13:03 GMT 2024","222","features","0_1_mindwm_eda","","","","test_scenarios[file:features/0_1_mindwm_eda.feature-Mindwm event driven architecture-Monitoring]",""
"passed","Sat Sep 21 10:57:25 GMT 2024","Sat Sep 21 11:08:51 GMT 2024","686598","features","0_0_mindwm_lifecycle","","","","test_scenarios[file:features/0_0_mindwm_lifecycle.feature-Mindwm Lifecycle Management-Deploy Mindwm Cluster and Applications]",""
"passed","Sat Sep 21 11:15:24 GMT 2024","Sat Sep 21 11:15:35 GMT 2024","11186","features","2_mindwm_crd_resources","","","","test_scenarios[file:features/2_mindwm_crd_resources.feature-MindWM Custom kubernetes resources-Create Host and check k8s resources]",""
"passed","Sat Sep 21 11:13:29 GMT 2024","Sat Sep 21 11:15:13 GMT 2024","104008","features","2_mindwm_crd_resources","","","","test_scenarios[file:features/2_mindwm_crd_resources.feature-MindWM Custom kubernetes resources-Create Context and check k8s resources]",""
