"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 09 15:57:16 GMT 2024","Mon Sep 09 15:57:16 GMT 2024","23","","test_crossplane","Test_Crossplane","","","test_ns",""
"passed","Mon Sep 09 15:57:25 GMT 2024","Mon Sep 09 15:57:25 GMT 2024","21","","test_crossplane","Test_Crossplane","","","test_service",""
"passed","Mon Sep 09 15:57:19 GMT 2024","Mon Sep 09 15:57:19 GMT 2024","17","","test_redpanda","Test_Redpanda","","","test_ns",""
"passed","Mon Sep 09 15:57:16 GMT 2024","Mon Sep 09 15:57:16 GMT 2024","23","","test_knative_serving","Test_KnativeEventing","","","test_ns",""
"passed","Mon Sep 09 15:57:20 GMT 2024","Mon Sep 09 15:57:20 GMT 2024","0","","test_knative_serving","Test_KnativeEventing","","","test_statefulset",""
"passed","Mon Sep 09 15:57:20 GMT 2024","Mon Sep 09 15:57:20 GMT 2024","35","","test_monitoring","Test_Monitoring","","","test_statefulset",""
"passed","Mon Sep 09 15:57:16 GMT 2024","Mon Sep 09 15:57:16 GMT 2024","17","","test_knative_eventing","Test_KnativeEventing","","","test_ns",""
"passed","Mon Sep 09 15:57:20 GMT 2024","Mon Sep 09 15:57:20 GMT 2024","74","","test_monitoring","Test_Monitoring","","","test_deployment",""
"passed","Mon Sep 09 15:57:20 GMT 2024","Mon Sep 09 15:57:25 GMT 2024","5071","","test_ping_pong","Test_PingPong","","","test_tracesql",""
"passed","Mon Sep 09 15:57:26 GMT 2024","Mon Sep 09 15:57:26 GMT 2024","19","","test_redpanda","Test_Redpanda","","","test_service",""
"passed","Mon Sep 09 15:57:16 GMT 2024","Mon Sep 09 15:57:16 GMT 2024","20","","test_nats","Test_Nats","","","test_ns",""
"passed","Mon Sep 09 15:57:20 GMT 2024","Mon Sep 09 15:57:20 GMT 2024","0","","test_knative_eventing","Test_KnativeEventing","","","test_statefulset",""
"passed","Mon Sep 09 15:57:16 GMT 2024","Mon Sep 09 15:57:16 GMT 2024","18","","test_monitoring","Test_Monitoring","","","test_ns",""
"passed","Mon Sep 09 15:57:20 GMT 2024","Mon Sep 09 15:57:20 GMT 2024","67","","test_knative_serving","Test_KnativeEventing","","","test_deployment",""
"passed","Mon Sep 09 15:57:26 GMT 2024","Mon Sep 09 15:57:26 GMT 2024","16","","test_nats","Test_Nats","","","test_service",""
"passed","Mon Sep 09 15:57:20 GMT 2024","Mon Sep 09 15:57:20 GMT 2024","20","","test_nats","Test_Nats","","","test_deployment",""
"passed","Mon Sep 09 15:57:16 GMT 2024","Mon Sep 09 15:57:19 GMT 2024","3369","","test_ping_pong","Test_PingPong","","","test_send_ping_context_broker",""
"passed","Mon Sep 09 15:57:19 GMT 2024","Mon Sep 09 15:57:19 GMT 2024","47","","test_crossplane","Test_Crossplane","","","test_deployment",""
"passed","Mon Sep 09 15:57:20 GMT 2024","Mon Sep 09 15:57:20 GMT 2024","16","","test_nats","Test_Nats","","","test_statefulset",""
"passed","Mon Sep 09 15:57:25 GMT 2024","Mon Sep 09 15:57:25 GMT 2024","25","","test_redpanda","Test_Redpanda","","","test_statefulset",""
"passed","Mon Sep 09 15:57:19 GMT 2024","Mon Sep 09 15:57:19 GMT 2024","50","","test_istio","Test_Istio","","","test_deployment",""
"passed","Mon Sep 09 15:57:19 GMT 2024","Mon Sep 09 15:57:20 GMT 2024","83","","test_knative_eventing","Test_KnativeEventing","","","test_deployment",""
"passed","Mon Sep 09 15:57:25 GMT 2024","Mon Sep 09 15:57:25 GMT 2024","23","","test_redpanda","Test_Redpanda","","","test_deployment",""
"passed","Mon Sep 09 15:57:25 GMT 2024","Mon Sep 09 15:57:25 GMT 2024","26","","test_knative_eventing","Test_KnativeEventing","","","test_service",""
"passed","Mon Sep 09 15:57:25 GMT 2024","Mon Sep 09 15:57:25 GMT 2024","23","","test_monitoring","Test_Monitoring","","","test_service",""
"passed","Mon Sep 09 15:57:19 GMT 2024","Mon Sep 09 15:57:19 GMT 2024","1","","test_crossplane","Test_Crossplane","","","test_statefulset",""
"passed","Mon Sep 09 15:57:25 GMT 2024","Mon Sep 09 15:57:25 GMT 2024","19","","test_knative_serving","Test_KnativeEventing","","","test_service",""
"passed","Mon Sep 09 15:57:19 GMT 2024","Mon Sep 09 15:57:19 GMT 2024","1","","test_istio","Test_Istio","","","test_statefulset",""
"passed","Mon Sep 09 15:57:16 GMT 2024","Mon Sep 09 15:57:16 GMT 2024","15","","test_istio","Test_Istio","","","test_ns",""
"passed","Mon Sep 09 15:57:25 GMT 2024","Mon Sep 09 15:57:25 GMT 2024","18","","test_istio","Test_Istio","","","test_service",""
