"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10297","Create User bob","features","Mon May 12 04:59:51 UTC 2025","passed","Mon May 12 05:00:01 UTC 2025","","MindWM Custom kubernetes resources","",""
"","189","zot registry","features","Mon May 12 04:52:00 UTC 2025","passed","Mon May 12 04:52:01 UTC 2025","","Mindwm event driven architecture","",""
"","562","Knative operator","features","Mon May 12 04:51:44 UTC 2025","passed","Mon May 12 04:51:45 UTC 2025","","Mindwm event driven architecture","",""
"","645","MindWM CRD","features","Mon May 12 04:51:44 UTC 2025","passed","Mon May 12 04:51:44 UTC 2025","","Mindwm event driven architecture","",""
"","248","Delete Resources and Verify Cleanup","features","Mon May 12 04:57:25 UTC 2025","passed","Mon May 12 04:57:26 UTC 2025","","MindWM Custom Resource Definition","",""
"","100209","Create context red, user kitty, host: tablet","features","Mon May 12 05:05:42 UTC 2025","passed","Mon May 12 05:07:22 UTC 2025","","MindWM io context function test","",""
"","550","Knative Eventing","features","Mon May 12 04:51:46 UTC 2025","passed","Mon May 12 04:51:46 UTC 2025","","Mindwm event driven architecture","",""
"","415","Cert manager","features","Mon May 12 04:51:47 UTC 2025","passed","Mon May 12 04:51:48 UTC 2025","","Mindwm event driven architecture","",""
"","33813","Send ping message to the service","features","Mon May 12 04:53:41 UTC 2025","passed","Mon May 12 04:54:15 UTC 2025","","Mindwm event driven architecture","",""
"","532","Knative Serving","features","Mon May 12 04:51:45 UTC 2025","passed","Mon May 12 04:51:46 UTC 2025","","Mindwm event driven architecture","",""
"","256","Istio","features","Mon May 12 04:51:46 UTC 2025","passed","Mon May 12 04:51:46 UTC 2025","","Mindwm event driven architecture","",""
"","179084","Delete Resources and Verify Cleanup","features","Mon May 12 05:00:11 UTC 2025","passed","Mon May 12 05:03:11 UTC 2025","","MindWM Custom kubernetes resources","",""
"","100782","Create configmap with knative function definition","features","Mon May 12 04:52:01 UTC 2025","passed","Mon May 12 04:53:41 UTC 2025","","Mindwm event driven architecture","",""
"","21168","Send cloudevent to ""broker-ingress.knative-eventing/context-red/context-broker""","features","Mon May 12 05:07:22 UTC 2025","failed","Mon May 12 05:07:43 UTC 2025","","MindWM io context function test","",""
"","359","Nats","features","Mon May 12 04:51:48 UTC 2025","passed","Mon May 12 04:51:48 UTC 2025","","Mindwm event driven architecture","",""
"","145115","Prepare environment, context: cyan","features","Mon May 12 04:57:26 UTC 2025","passed","Mon May 12 04:59:51 UTC 2025","","MindWM Custom kubernetes resources","",""
"","21502","Send ping cloudevent to endpoint broker-ingress.knative-eventing/context-green4/context-broker, username: amanda4, host: pi6-host, traceparent: 00-5df92f3577b34da6a3ce929d0e0e4734-00f067aa0ba902b7-00","features","Mon May 12 05:03:47 UTC 2025","passed","Mon May 12 05:04:08 UTC 2025","","MindWM Ping-pong EDA test","",""
"","282","Send ping to knative ping service, context: green4, username: amanda4, host: pi6-host","features","Mon May 12 05:03:46 UTC 2025","passed","Mon May 12 05:03:47 UTC 2025","","MindWM Ping-pong EDA test","",""
"","385","Tekton-pipelines","features","Mon May 12 04:52:00 UTC 2025","passed","Mon May 12 04:52:00 UTC 2025","","Mindwm event driven architecture","",""
"","179","Check net-istio pods","features","Mon May 12 05:03:11 UTC 2025","passed","Mon May 12 05:03:11 UTC 2025","","Knative-Serving net-istio","",""
"","151","Cleanup amanda4@pi6-host in green4","features","Mon May 12 05:05:42 UTC 2025","passed","Mon May 12 05:05:42 UTC 2025","","MindWM Ping-pong EDA test","",""
"","72145","Send ping via nats topic ""org.mindwm.amanda4.pi6-host.L3RtcC90bXV4LTEwMDAvZGVmYXVsdA==.09fb195c-c419-6d62-15e0-51b6ee990922.3623.iodocument""","features","Mon May 12 05:04:29 UTC 2025","passed","Mon May 12 05:05:42 UTC 2025","","MindWM Ping-pong EDA test","",""
"","21322","Send ping cloudevent to endpoint broker-ingress.knative-eventing/user-amanda4/user-broker, username: amanda4, host: pi6-host, traceparent: 00-6df93f3577b34da6a3ce929d0e0e4742-00f067aa0ba902b7-00","features","Mon May 12 05:04:08 UTC 2025","passed","Mon May 12 05:04:29 UTC 2025","","MindWM Ping-pong EDA test","",""
"","167843","cleanup","features","Mon May 12 04:54:15 UTC 2025","passed","Mon May 12 04:57:03 UTC 2025","","Mindwm event driven architecture","",""
"","154","ArgoCD","features","Mon May 12 04:51:46 UTC 2025","passed","Mon May 12 04:51:47 UTC 2025","","Mindwm event driven architecture","",""
"","11611","Create Host","features","Mon May 12 04:57:14 UTC 2025","passed","Mon May 12 04:57:25 UTC 2025","","MindWM Custom Resource Definition","",""
"","35550","Prepare environment for ping tests","features","Mon May 12 05:03:11 UTC 2025","passed","Mon May 12 05:03:46 UTC 2025","","MindWM Ping-pong EDA test","",""
"","563407","Deploy Mindwm Cluster and Applications","features","Mon May 12 04:42:20 UTC 2025","passed","Mon May 12 04:51:44 UTC 2025","","Mindwm Lifecycle Management","",""
"","10271","Create Host workstation","features","Mon May 12 05:00:01 UTC 2025","passed","Mon May 12 05:00:11 UTC 2025","","MindWM Custom kubernetes resources","",""
"","65","Create Context","features","Mon May 12 04:57:03 UTC 2025","passed","Mon May 12 04:57:03 UTC 2025","","MindWM Custom Resource Definition","",""
"","523","Redpanda","features","Mon May 12 04:51:47 UTC 2025","passed","Mon May 12 04:51:47 UTC 2025","","Mindwm event driven architecture","",""
"","312","Crossplane","features","Mon May 12 04:52:00 UTC 2025","passed","Mon May 12 04:52:00 UTC 2025","","Mindwm event driven architecture","",""
"","11790","Monitoring","features","Mon May 12 04:51:48 UTC 2025","passed","Mon May 12 04:52:00 UTC 2025","","Mindwm event driven architecture","",""
"","10636","Create User","features","Mon May 12 04:57:03 UTC 2025","passed","Mon May 12 04:57:14 UTC 2025","","MindWM Custom Resource Definition","",""
